Year,Month,Date,Region,SamplePeriod,WYType,FlowPulseType,StationCode,TaxonName,CPUEZoop
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Pleuroxus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Osphranticum labronectum,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Sida sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Disparalona sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Eucyclops elegans,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Mesocyclops edax,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Graptoleberis sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Kurzia sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Simocephalus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Moina sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Leydigia sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Acanthocyclops vernalis,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Macrocyclops sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Picripleuroxus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Arctodiaptomus dorsalis,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Pseudochydorus globosus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Scapholeberis sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Alonella sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Diacyclops thomasi,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Eurycercus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Monospilus dispar,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Leptodiaptomus siciloides,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Eucyclops prionophorus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Skistodiaptomus pallidus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Microcyclops sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Diaptomus dorsalis,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Diaptomus siciloides,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Pseudochydorus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Paracyclops fimbriatus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Paracyclops sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Ergasilus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Eucyclops pectinifer,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Eucyclops agilis,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Tropocyclops sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Paracyclops chiltoni,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Tropocyclops prasinus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Anchistropus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Macrocyclops albidus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Limnoithona sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Eucyclops phaleratus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Acartia sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RVB,Pseudodiaptomus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Sinocalanus doerrii,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Pseudodiaptomus forbesi,21.0870985764523
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Cyclopoida,3.0124426537789
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Bosmina longirostris,1.20497706151156
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Diaphanosoma sp.,0.30124426537789
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Alona sp.,0.30124426537789
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Chydorus sp.,0.30124426537789
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Ceriodaphnia sp.,0.30124426537789
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Daphnia sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Diaptomus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Ilyocryptus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Macrothrix sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Limnoithona tetraspina,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Camptocercus sp.,0.30124426537789
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Acartiella sinensis,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Eurytemora affinis,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Monospilus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Microcyclops rubellus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Eucyclops sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Calanoida,51.8140136449972
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Pleuroxus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Osphranticum labronectum,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Sida sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Disparalona sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Eucyclops elegans,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Mesocyclops edax,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Graptoleberis sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Kurzia sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Simocephalus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Moina sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Leydigia sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Acanthocyclops vernalis,0.30124426537789
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Macrocyclops sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Picripleuroxus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Arctodiaptomus dorsalis,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Pseudochydorus globosus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Scapholeberis sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Alonella sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Diacyclops thomasi,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Eurycercus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Monospilus dispar,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Leptodiaptomus siciloides,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Eucyclops prionophorus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Skistodiaptomus pallidus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Microcyclops sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Diaptomus dorsalis,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Diaptomus siciloides,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Pseudochydorus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Paracyclops fimbriatus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Paracyclops sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Ergasilus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Eucyclops pectinifer,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Eucyclops agilis,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Tropocyclops sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Paracyclops chiltoni,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Tropocyclops prasinus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Anchistropus sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Macrocyclops albidus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Limnoithona sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Eucyclops phaleratus,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Acartia sp.,0
2017,Aug,2017-08-02,Downstream,Before,W,CA,RYI,Pseudodiaptomus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Sinocalanus doerrii,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Pseudodiaptomus forbesi,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Cyclopoida,3108.67058985158
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Bosmina longirostris,857.564300648713
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Diaphanosoma sp.,3859.03935291921
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Alona sp.,589.57545669599
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Chydorus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Ceriodaphnia sp.,535.977687905445
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Daphnia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Diaptomus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Ilyocryptus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Macrothrix sp.,696.770994277079
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Limnoithona tetraspina,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Camptocercus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Acartiella sinensis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Eurytemora affinis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Monospilus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Microcyclops rubellus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Eucyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Calanoida,267.988843952723
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Pleuroxus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Osphranticum labronectum,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Sida sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Disparalona sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Eucyclops elegans,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Mesocyclops edax,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Graptoleberis sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Kurzia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Simocephalus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Moina sp.,1447.1397573447
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Leydigia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Acanthocyclops vernalis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Macrocyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Picripleuroxus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Arctodiaptomus dorsalis,53.5977687905445
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Pseudochydorus globosus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Scapholeberis sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Alonella sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Diacyclops thomasi,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Eurycercus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Monospilus dispar,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Leptodiaptomus siciloides,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Eucyclops prionophorus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Skistodiaptomus pallidus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Microcyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Diaptomus dorsalis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Diaptomus siciloides,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Pseudochydorus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Paracyclops fimbriatus,107.195537581089
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Paracyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Ergasilus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Eucyclops pectinifer,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Eucyclops agilis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Tropocyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Paracyclops chiltoni,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Tropocyclops prasinus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Anchistropus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Macrocyclops albidus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Limnoithona sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Eucyclops phaleratus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Acartia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,I80,Pseudodiaptomus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Sinocalanus doerrii,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Pseudodiaptomus forbesi,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Cyclopoida,208.927479769457
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Bosmina longirostris,43.80737479037
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Diaphanosoma sp.,6.73959612159539
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Alona sp.,26.9583844863815
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Chydorus sp.,10.1093941823931
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Ceriodaphnia sp.,37.0677786687746
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Daphnia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Diaptomus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Ilyocryptus sp.,64.0261631551562
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Macrothrix sp.,3.36979806079769
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Limnoithona tetraspina,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Camptocercus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Acartiella sinensis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Eurytemora affinis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Monospilus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Microcyclops rubellus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Eucyclops sp.,13.4791922431908
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Calanoida,131.42212437111
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Pleuroxus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Osphranticum labronectum,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Sida sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Disparalona sp.,26.9583844863815
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Eucyclops elegans,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Mesocyclops edax,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Graptoleberis sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Kurzia sp.,16.8489903039885
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Simocephalus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Moina sp.,107.833537945526
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Leydigia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Acanthocyclops vernalis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Macrocyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Picripleuroxus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Arctodiaptomus dorsalis,13.4791922431908
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Pseudochydorus globosus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Scapholeberis sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Alonella sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Diacyclops thomasi,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Eurycercus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Monospilus dispar,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Leptodiaptomus siciloides,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Eucyclops prionophorus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Skistodiaptomus pallidus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Microcyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Diaptomus dorsalis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Diaptomus siciloides,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Pseudochydorus sp.,6.73959612159539
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Paracyclops fimbriatus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Paracyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Ergasilus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Eucyclops pectinifer,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Eucyclops agilis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Tropocyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Paracyclops chiltoni,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Tropocyclops prasinus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Anchistropus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Macrocyclops albidus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Limnoithona sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Eucyclops phaleratus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Acartia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RCS,Pseudodiaptomus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Sinocalanus doerrii,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Pseudodiaptomus forbesi,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Cyclopoida,206.674664869376
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Bosmina longirostris,487.981847608249
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Diaphanosoma sp.,350.198737695332
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Alona sp.,5.74096291303822
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Chydorus sp.,51.668666217344
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Ceriodaphnia sp.,86.1144436955734
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Daphnia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Diaptomus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Ilyocryptus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Macrothrix sp.,5.74096291303822
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Limnoithona tetraspina,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Camptocercus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Acartiella sinensis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Eurytemora affinis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Monospilus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Microcyclops rubellus,5.74096291303822
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Eucyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Calanoida,11.4819258260764
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Pleuroxus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Osphranticum labronectum,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Sida sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Disparalona sp.,11.4819258260764
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Eucyclops elegans,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Mesocyclops edax,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Graptoleberis sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Kurzia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Simocephalus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Moina sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Leydigia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Acanthocyclops vernalis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Macrocyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Picripleuroxus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Arctodiaptomus dorsalis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Pseudochydorus globosus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Scapholeberis sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Alonella sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Diacyclops thomasi,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Eurycercus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Monospilus dispar,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Leptodiaptomus siciloides,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Eucyclops prionophorus,11.4819258260764
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Skistodiaptomus pallidus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Microcyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Diaptomus dorsalis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Diaptomus siciloides,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Pseudochydorus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Paracyclops fimbriatus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Paracyclops sp.,11.4819258260764
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Ergasilus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Eucyclops pectinifer,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Eucyclops agilis,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Tropocyclops sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Paracyclops chiltoni,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Tropocyclops prasinus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Anchistropus sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Macrocyclops albidus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Limnoithona sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Eucyclops phaleratus,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Acartia sp.,0
2017,Aug,2017-08-03,Upstream,Before,W,CA,RD22,Pseudodiaptomus sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Sinocalanus doerrii,569.279979054654
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Pseudodiaptomus forbesi,47.4399982545545
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Cyclopoida,1280.87995287297
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Bosmina longirostris,806.479970327427
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Diaphanosoma sp.,3510.55987083703
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Alona sp.,47.4399982545545
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Chydorus sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Ceriodaphnia sp.,94.879996509109
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Daphnia sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Diaptomus sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Ilyocryptus sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Macrothrix sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Limnoithona tetraspina,47.4399982545545
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Camptocercus sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Acartiella sinensis,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Eurytemora affinis,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Monospilus sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Microcyclops rubellus,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Eucyclops sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Calanoida,3890.07985687347
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Pleuroxus sp.,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Osphranticum labronectum,0
2017,Aug,2017-08-16,Upstream,Before,W,CA,LIS,Sida sp.,0
