Date,Time,StationCode,Depth,VolumeReceived,VolumeAnalyzed,PercentOfSampleCounted,FieldOfView,Slide_ChamberArea,AreaCounted,NumberOf FieldsCounted,Factor,BSA_TaxonID,Taxon,Diatom/SoftBody,Genus,Species,Synonym,UnitAbundance,NumberOfCellsPerUnit,Colony_Filament_IndividualGroupCode,Comments,Shape,Biovolume1,Biovolume2,Biovolume3,Biovolume4,Biovolume5,Biovolume6,Biovolume7,Biovolume8,Biovolume9,Biovolume10,,orgs/ml,cells/ml,biovol/ml
8/30/2017,1:50,SDI,NA,61.5,2,0.032520325,0.069746499,314.159,1.115943984,16,140.7593054,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,3,3,i,NA,cone + half sphere,159.1309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,,422.2779162,1266.833749,201592.4684
8/30/2017,1:50,SDI,NA,61.5,2,0.032520325,0.069746499,314.159,1.115943984,16,140.7593054,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,385,1034,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,54192.33258,56034871.89,15021959.97
8/30/2017,1:50,SDI,NA,61.5,2,0.032520325,0.069746499,314.159,1.115943984,16,140.7593054,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,NA,1,1,i,NA,sphere,102.160318,NA,NA,NA,NA,NA,NA,NA,NA,NA,,140.7593054,140.7593054,14380.0154
8/30/2017,2:59,STTD,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,2,i,Moderate sediment and detritus.,cylinder,197.8384887,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,3603.438217,712898.771
8/30/2017,2:59,STTD,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,730,Nitzschia palea,Diatom,Nitzschia,palea,NA,2,2,i,Moderate sediment and detritus.,prism on parallelogram,76.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,3603.438217,276253.9875
8/30/2017,2:59,STTD,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,38,38,i,Moderate sediment and detritus.,sphere,15.59851795,NA,NA,NA,NA,NA,NA,NA,NA,NA,,34232.66306,1300841.196,20291194.75
8/30/2017,2:59,STTD,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,2,2,i,Moderate sediment and detritus.,cylinder + 2 cones,3.117242677,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,3603.438217,11232.79139
8/30/2017,2:59,STTD,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,4,4,i,Moderate sediment and detritus.,cone + half sphere,337.3808479,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3603.438217,14413.75287,4862924.164
8/30/2017,2:59,STTD,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,2,2,i,Moderate sediment and detritus.,cone + half sphere,150.5292849,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,3603.438217,542422.978
8/30/2017,2:59,STTD,NA,64,1,0.015625,0.069746499,314.159,0.348732495,5,900.8595543,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,392,787,c,Moderate sediment and detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,353136.9453,277918775.9,74505117.73
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,1,1,i,NA,elliptic prism,86.0167342,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.2387651,250.2387651,21524.72134
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,74,Amphora sp.,Diatom,Amphora,sp.,NA,1,1,i,NA,cymbelloid,22.94398651,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.2387651,250.2387651,5741.474851
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,99,Bacillaria paxillifera,Diatom,Bacillaria,paxillifera,NA,1,1,i,NA,box,2555.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.2387651,250.2387651,639570.2454
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,1873,Fragilaria recapitellata,Diatom,Fragilaria,recapitellata,NA,1,1,i,NA,elliptic prism,306.7542724,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.2387651,250.2387651,76761.81031
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,Fragment.,prism on parallelogram,27.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.2387651,250.2387651,6851.537388
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,750,Nitzschia spp.,Diatom,Nitzschia,spp.,NA,4,4,i,NA,prism on parallelogram,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1000.95506,4003.820242,88884.80936
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,1,1,i,NA,cylinder,91.13124272,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.2387651,250.2387651,22804.56964
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,1005,cf. Ulnaria sp.,Diatom,Ulnaria,sp.,NA,2,2,i,Fragment.,elliptic prism,86.2052296,NA,NA,NA,NA,NA,NA,NA,NA,NA,,500.4775302,1000.95506,86287.5608
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,4,4,i,NA,sphere,5.575275053,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1000.95506,4003.820242,22322.39911
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,1,1,i,NA,2 cones,7.749255333,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.2387651,250.2387651,1939.164085
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,1,1,i,NA,cone + half sphere,186.2648711,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.2387651,250.2387651,46610.69133
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,404,888,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,101096.4611,89773657.46,24066732.79
8/29/2017,1:05,SHR,NA,55,3,0.054545455,0.069746499,314.159,0.418478994,6,250.2387651,1519,Snowella sp.,Soft Body,Snowella,sp.,NA,1,5,c,NA,sphere,0.381703185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.2387651,1251.193826,477.5846682
8/21/2017,1:36,RD22,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,High sediment and low detritus.,cylinder,46.53323108,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,1801.719109,83839.81164
8/21/2017,1:36,RD22,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,NA,1,1,i,High sediment and low detritus.,prism on parallelogram,107.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,1801.719109,194434.3194
8/21/2017,1:36,RD22,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1860,Skeletonema cf. potamos,Diatom,Skeletonema,potamos,NA,2,2,c,High sediment and low detritus.,cylinder + 2 half spheres,79.56547914,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3603.438218,7206.876436,573418.5767
8/21/2017,1:36,RD22,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,NA,1,1,i,High sediment and low detritus.,sphere,240.8468558,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,1801.719109,433938.3824
8/21/2017,1:36,RD22,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,6,6,i,High sediment and low detritus.,sphere,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,,10810.31465,64861.88792,1720255.73
8/21/2017,1:36,RD22,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,NA,1,1,i,High sediment and low detritus.,prolate spheroid,432.8482702,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,1801.719109,779870.9997
8/21/2017,1:36,RD22,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,718,1451,c,High sediment and low detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,1293634.32,1877063399,503207561.4
8/21/2017,1:36,RD22,NA,63,0.5,0.007936508,0.069746499,314.159,0.348732495,5,1801.719109,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,1,17,f,High sediment and low detritus.,cylinder,0.25446879,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,30629.22485,7794.181787
8/21/2017,0:28,RCS,NA,66,1,0.015151515,0.069746499,314.159,0.348732495,5,900.8595543,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,2,i,Moderate sediment and low detritus.,cylinder,197.8384887,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,3603.438217,712898.771
8/21/2017,0:28,RCS,NA,66,1,0.015151515,0.069746499,314.159,0.348732495,5,900.8595543,631,Navicula sp.,Diatom,Navicula,sp.,NA,1,1,i,Moderate sediment and low detritus.,elliptic prism,784.3796248,NA,NA,NA,NA,NA,NA,NA,NA,NA,,900.8595543,900.8595543,706615.8792
8/21/2017,0:28,RCS,NA,66,1,0.015151515,0.069746499,314.159,0.348732495,5,900.8595543,956,cf. Surirella sp.,Diatom,Surirella,sp.,NA,1,1,i,Moderate sediment and low detritus.,elliptic prism,2356.1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,,900.8595543,900.8595543,2122598.525
8/21/2017,0:28,RCS,NA,66,1,0.015151515,0.069746499,314.159,0.348732495,5,900.8595543,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,1,1,i,Moderate sediment and low detritus.,cylinder,3333.880441,NA,NA,NA,NA,NA,NA,NA,NA,NA,,900.8595543,900.8595543,3003358.048
8/21/2017,0:28,RCS,NA,66,1,0.015151515,0.069746499,314.159,0.348732495,5,900.8595543,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,10,10,i,Moderate sediment and low detritus.,sphere,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9008.595543,90085.95543,2389244.069
8/21/2017,0:28,RCS,NA,66,1,0.015151515,0.069746499,314.159,0.348732495,5,900.8595543,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,NA,1,2,c,Moderate sediment and low detritus.,prolate spheroid,8.694873923,NA,NA,NA,NA,NA,NA,NA,NA,NA,,900.8595543,1801.719109,15665.72049
8/21/2017,0:28,RCS,NA,66,1,0.015151515,0.069746499,314.159,0.348732495,5,900.8595543,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,6,6,i,Moderate sediment and low detritus.,cylinder + 2 cones,3.212668474,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5405.157326,32430.94395,104189.8712
8/21/2017,0:28,RCS,NA,66,1,0.015151515,0.069746499,314.159,0.348732495,5,900.8595543,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,438,901,c,Moderate sediment and low detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,394576.4848,355513412.8,95306870.09
8/21/2017,3:58,RYI,NA,65,3,0.046153846,0.069746499,314.159,0.348732495,5,300.2865181,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,5,5,i,Moderate sediment and low detritus.,cylinder,197.8384887,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1501.432591,7507.162953,1485205.773
8/21/2017,3:58,RYI,NA,65,3,0.046153846,0.069746499,314.159,0.348732495,5,300.2865181,540,Melosira varians,Diatom,Melosira,varians,NA,2,2,c,Moderate sediment and low detritus.,cylinder,12697.14518,NA,NA,NA,NA,NA,NA,NA,NA,NA,,600.5730362,1201.146072,15251126.06
8/21/2017,3:58,RYI,NA,65,3,0.046153846,0.069746499,314.159,0.348732495,5,300.2865181,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,2,2,i,Moderate sediment and low detritus.,prism on parallelogram,39.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,,600.5730362,1201.146072,47286.71858
8/21/2017,3:58,RYI,NA,65,3,0.046153846,0.069746499,314.159,0.348732495,5,300.2865181,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,6,6,i,Moderate sediment and low detritus.,sphere,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1801.719109,10810.31465,286709.2883
8/21/2017,3:58,RYI,NA,65,3,0.046153846,0.069746499,314.159,0.348732495,5,300.2865181,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,1,1,i,Moderate sediment and low detritus.,cylinder + 2 cones,3.212668474,NA,NA,NA,NA,NA,NA,NA,NA,NA,,300.2865181,300.2865181,964.7210299
8/21/2017,3:58,RYI,NA,65,3,0.046153846,0.069746499,314.159,0.348732495,5,300.2865181,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,449,916,c,Moderate sediment and low detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,134828.6466,123503040.3,33108984.91
8/21/2017,3:58,RYI 3M,NA,62,3,0.048387097,0.069746499,314.159,0.348732495,5,300.2865181,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,2,2,i,Moderate sediment and detritus.,elliptic prism,41.96221763,NA,NA,NA,NA,NA,NA,NA,NA,NA,,600.5730362,1201.146072,50402.7529
8/21/2017,3:58,RYI 3M,NA,62,3,0.048387097,0.069746499,314.159,0.348732495,5,300.2865181,481,cf. Gyrosigma sp.,Diatom,Gyrosigma,sp.,NA,1,1,i,Fragment. Moderate sediment and detritus.,prism on parallelogram,2931.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,,300.2865181,300.2865181,880359.5943
8/21/2017,3:58,RYI 3M,NA,62,3,0.048387097,0.069746499,314.159,0.348732495,5,300.2865181,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,11,11,i,Moderate sediment and detritus.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3303.151699,36334.66869,417631.7941
8/21/2017,3:58,RYI 3M,NA,62,3,0.048387097,0.069746499,314.159,0.348732495,5,300.2865181,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,4,4,i,Moderate sediment and detritus.,cylinder + 2 cones,2.640113696,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1201.146072,4804.58429,12684.64879
8/21/2017,3:58,RYI 3M,NA,62,3,0.048387097,0.069746499,314.159,0.348732495,5,300.2865181,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,1,1,i,Moderate sediment and detritus.,2 cones,38.55987566,NA,NA,NA,NA,NA,NA,NA,NA,NA,,300.2865181,300.2865181,11579.0108
8/21/2017,3:58,RYI 3M,NA,62,3,0.048387097,0.069746499,314.159,0.348732495,5,300.2865181,1299,cf. Westella botryoides,Soft Body,Westella,botryoides,NA,1,8,c,Moderate sediment and detritus.,sphere,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,,300.2865181,2402.292145,63713.17518
8/21/2017,3:58,RYI 3M,NA,62,3,0.048387097,0.069746499,314.159,0.348732495,5,300.2865181,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,484,990,c,Moderate sediment and detritus.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,145338.6748,143885288,38573105.71
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,750,Nitzschia spp.,Diatom,Nitzschia,spp.,NA,2,2,i,NA,prism on parallelogram,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,750.7162952,22521.48886
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,935,Stephanodiscus binderanus,Diatom,Stephanodiscus,binderanus,NA,1,1,i,NA,cylinder,399.977814,NA,NA,NA,NA,NA,NA,NA,NA,NA,,187.6790738,187.6790738,75067.46567
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1007,cf. Ulnaria ulna,Diatom,Ulnaria,ulna,NA,2,2,i,Fragment.,elliptic prism,120.4234279,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,750.7162952,90403.82965
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,20,20,i,NA,sphere,7.23822336,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3753.581476,75071.62952,543385.2225
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1115,cf. Kirchneriella sp.,Soft Body,Kirchneriella,sp.,NA,1,1,i,NA,2 cones,45.56562136,NA,NA,NA,NA,NA,NA,NA,NA,NA,,187.6790738,187.6790738,8551.713614
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,NA,1,2,c,NA,prolate spheroid,9.634209333,NA,NA,NA,NA,NA,NA,NA,NA,NA,,187.6790738,375.3581476,3616.278969
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,1,1,i,NA,cone + half sphere,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,,187.6790738,187.6790738,32287.08201
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,370,877,c,NA,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,69441.25731,60899982.66,16326210.28
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,NA,1,2,c,NA,sphere,5.575275053,NA,NA,NA,NA,NA,NA,NA,NA,NA,,187.6790738,375.3581476,2092.724916
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,NA,1,4,c,NA,cube,1.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,,187.6790738,750.7162952,999.2033889
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1519,Snowella sp.,Soft Body,Snowella,sp.,NA,3,14,c,NA,sphere,0.381703185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,563.0372214,7882.5211,3008.78341
8/21/2017,4:21,LIB,NA,64.5,2,0.031007752,0.069746499,314.159,0.836957988,12,187.6790738,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,NA,1,2,c,NA,sphere,3.05362548,NA,NA,NA,NA,NA,NA,NA,NA,NA,,187.6790738,375.3581476,1146.203204
8/21/2017,4:21,LIB 3M,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,95,Aulacoseira sp.,Diatom,Aulacoseira,sp.,NA,1,1,i,Fragment. Many broken diatoms.,cylinder,229.0596101,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,375.3581476,85979.39094
8/21/2017,4:21,LIB 3M,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,1,1,i,Many broken diatoms.,elliptic prism,959.9128245,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,375.3581476,360311.0997
8/21/2017,4:21,LIB 3M,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,NA,1,1,i,Many broken diatoms.,cylinder,91.13124272,NA,NA,NA,NA,NA,NA,NA,NA,NA,,375.3581476,375.3581476,34206.85446
8/21/2017,4:21,LIB 3M,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1005,cf. Ulnaria sp.,Diatom,Ulnaria,sp.,NA,3,3,i,Fragment. Many broken diatoms.,elliptic prism,151.3429567,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1126.074443,3378.223328,511270.3069
8/21/2017,4:21,LIB 3M,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,NA,10,10,i,Many broken diatoms.,sphere,5.575275053,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3753.581476,37535.81476,209272.4916
8/21/2017,4:21,LIB 3M,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1761,cf. Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,NA,2,2,i,Many broken diatoms.,cylinder + 2 cones,38.013239,NA,NA,NA,NA,NA,NA,NA,NA,NA,,750.7162952,1501.43259,57074.3159
8/21/2017,4:21,LIB 3M,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,431,1009,c,Many broken diatoms.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,161779.3616,163235375.9,43760522.68
8/21/2017,4:21,LIB 3M,NA,63,2,0.031746032,0.069746499,314.159,0.418478994,6,375.3581476,1789,cf. Heteroleibleinia sp.,Soft Body,Heteroleibleinia,sp.,NA,6,44,f,Many broken diatoms.,cylinder,0.7853975,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2252.148886,99094.55097,77828.61259
8/21/2017,2:55,I80,NA,62,0.3,0.00483871,0.069746499,314.159,0.348732495,5,3002.865181,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,High sediment.,cylinder,182.2624854,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3002.865181,3002.865181,547309.6712
8/21/2017,2:55,I80,NA,62,0.3,0.00483871,0.069746499,314.159,0.348732495,5,3002.865181,1020,cf. Carteria sp.,Soft Body,Carteria,sp.,NA,3,3,i,High sediment.,sphere,432.8482702,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9008.595543,27025.78663,11698064.99
8/21/2017,2:55,I80,NA,62,0.3,0.00483871,0.069746499,314.159,0.348732495,5,3002.865181,1132,Ankistrodesmus arcuatus,Soft Body,Ankistrodesmus,arcuatus,NA,1,1,i,High sediment.,cylinder + 2 cones,47.94851737,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3002.865181,3002.865181,143982.9333
8/21/2017,2:55,I80,NA,62,0.3,0.00483871,0.069746499,314.159,0.348732495,5,3002.865181,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,6,6,i,High sediment.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,18017.19109,108103.1465,1242540.875
8/21/2017,2:55,I80,NA,62,0.3,0.00483871,0.069746499,314.159,0.348732495,5,3002.865181,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,NA,1,3,c,High sediment.,prolate spheroid,13.61355667,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3002.865181,9008.595543,122639.0259
8/21/2017,2:55,I80,NA,62,0.3,0.00483871,0.069746499,314.159,0.348732495,5,3002.865181,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,462,1006,c,High sediment.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,1387323.714,1395647656,374148499.2
8/21/2017,2:55,I80,NA,62,0.3,0.00483871,0.069746499,314.159,0.348732495,5,3002.865181,1471,Merismopedia tenuissima,Soft Body,Merismopedia,tenuissima,NA,1,8,c,High sediment.,cube,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3002.865181,24022.92145,17512.70974
8/21/2017,3:21,RVB,NA,63,3,0.047619048,0.069746499,314.159,0.488225493,7,214.4903701,191,cf. Cyclotella spp.,Diatom,Cyclotella,spp.,NA,7,7,i,Low sediment and detritus. Many broken diatoms.,cylinder,91.13124272,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1501.432591,10510.02813,957791.925
8/21/2017,3:21,RVB,NA,63,3,0.047619048,0.069746499,314.159,0.488225493,7,214.4903701,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,NA,1,4,c,Low sediment and detritus. Many broken diatoms.,prolate spheroid,93.18479538,NA,NA,NA,NA,NA,NA,NA,NA,NA,,214.4903701,857.9614804,79948.96499
8/21/2017,3:21,RVB,NA,63,3,0.047619048,0.069746499,314.159,0.488225493,7,214.4903701,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,NA,1,1,i,Low sediment and detritus. Many broken diatoms.,2 cones,5.51349045,NA,NA,NA,NA,NA,NA,NA,NA,NA,,214.4903701,214.4903701,1182.590607
8/21/2017,3:21,RVB,NA,63,3,0.047619048,0.069746499,314.159,0.488225493,7,214.4903701,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,NA,403,814,c,Low sediment and detritus. Many broken diatoms.,sphere,0.268082347,0.268082347,0.268082347,0.268082347,0.268082347,0.065449792,0.065449792,0.065449792,0.065449792,0.065449792,,86439.61915,70361849.99,18862769.88
