MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
Phyto,3/11/2019,2:41,LIS,0,61,0.5,0.82%,0.0697,314.159,0.4182,6,1502.43,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,1.9,,,i,BSA.YOLO-20,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,3/11/2019,2:41,LIS,0,61,0.5,0.82%,0.0697,314.159,0.4182,6,1502.43,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,482,989,0.8,0.8,0.8,c,BSA.YOLO-20,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,3/12/2019,9:12,SHER,0,63,0.5,0.79%,0.0697,314.159,0.5576,8,1126.83,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,1.9,,,i,BSA.YOLO-21,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2019,9:12,SHER,0,63,0.5,0.79%,0.0697,314.159,0.5576,8,1126.83,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,461,932,0.8,0.8,0.8,c,BSA.YOLO-21,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,3/28/2019,12:52,LIS,0,61,0.5,0.82%,0.0697,314.159,0.6273,9,1001.62,1917,Aulacoseira granulata var. angustissima,Diatom,Aulacoseira,granulata var. angustissima,,18,18,31.5,,,i,BSA.YOLO-22,BB,,cylinder,381.55,,,,,,,,,,Length,28.9,31.5,31.5,25.9,27.8,27.8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.1,4.1,4.1,4.1,4.1,4.1,,,,,,,,,,,,,,,,,,,,
Phyto,3/28/2019,12:52,LIS,0,61,0.5,0.82%,0.0697,314.159,0.6273,9,1001.62,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,8,8,11,,,i,BSA.YOLO-22,BB,,cylinder,326.17,,,,,,,,,,Length,4.7,5.6,4,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.4,11,8.3,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,
Phyto,3/28/2019,12:52,LIS,0,61,0.5,0.82%,0.0697,314.159,0.6273,9,1001.62,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5.6,,,i,BSA.YOLO-22,BB,,cylinder,68.96,,,,,,,,,,Length,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/28/2019,12:52,LIS,0,61,0.5,0.82%,0.0697,314.159,0.6273,9,1001.62,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,83.3,,,i,BSA.YOLO-22,BB,,prism on parallelogram,102.88,,,,,,,,,,Length,83.3,83.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/28/2019,12:52,LIS,0,61,0.5,0.82%,0.0697,314.159,0.6273,9,1001.62,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,22.2,,,i,BSA.YOLO-22,BB,,prism on parallelogram,133.64,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/28/2019,12:52,LIS,0,61,0.5,0.82%,0.0697,314.159,0.6273,9,1001.62,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,11,11,1.9,,,i,BSA.YOLO-22,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,3/28/2019,12:52,LIS,0,61,0.5,0.82%,0.0697,314.159,0.6273,9,1001.62,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,2,2,14.8,,,i,BSA.YOLO-22,BB,,2 cones,15.19,,,,,,,,,,Length,14.8,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.4,0.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/28/2019,12:52,LIS,0,61,0.5,0.82%,0.0697,314.159,0.6273,9,1001.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,379,776,0.8,0.8,0.8,c,BSA.YOLO-22,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,3/20/2019,9:59,STTD,0,62.5,0.5,0.80%,0.0697,314.159,0.697,10,901.46,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,3,3,13,,,i,BSA.YOLO-23,BB,,cylinder,450.27,,,,,,,,,,Length,5.2,4.6,4.6,6.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Width,10.5,9.3,9.3,13,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/20/2019,9:59,STTD,0,62.5,0.5,0.80%,0.0697,314.159,0.697,10,901.46,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,37,,,i,BSA.YOLO-23,BB,,elliptic prism,2999.83,,,,,,,,,,Length,37,37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/20/2019,9:59,STTD,0,62.5,0.5,0.80%,0.0697,314.159,0.697,10,901.46,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,12,,,i,BSA.YOLO-23,BB,,cylinder,678.58,,,,,,,,,,Length,6,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,12,12,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/20/2019,9:59,STTD,0,62.5,0.5,0.80%,0.0697,314.159,0.697,10,901.46,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.4,,,i,BSA.YOLO-23,BB,,sphere,5.58,,,,,,,,,,Length,2.2,2.4,2.4,1.9,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,3/20/2019,9:59,STTD,0,62.5,0.5,0.80%,0.0697,314.159,0.697,10,901.46,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,16.7,,,i,BSA.YOLO-23,BB,,2 cones,31.57,,,,,,,,,,Length,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/20/2019,9:59,STTD,0,62.5,0.5,0.80%,0.0697,314.159,0.697,10,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,832,0.8,0.8,0.8,c,BSA.YOLO-23,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,5/7/2019,10:15,SHER,0,63,1,1.59%,0.0697,314.159,0.9061,13,346.72,57,Adlafia sp.,Diatom,Adlafia,sp.,,1,1,8.3,,,i,BSA.YOLO-24,BB,,elliptic prism,38.4,,,,,,,,,,Length,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2019,10:15,SHER,0,63,1,1.59%,0.0697,314.159,0.9061,13,346.72,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,27.8,,,i,BSA.YOLO-24,BB,,cymbelloid,384.04,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2019,10:15,SHER,0,63,1,1.59%,0.0697,314.159,0.9061,13,346.72,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,54.9,,,i,BSA.YOLO-24,BB,,prism on parallelogram,67.8,,,,,,,,,,Length,54.9,54.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2019,10:15,SHER,0,63,1,1.59%,0.0697,314.159,0.9061,13,346.72,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,37,,,i,BSA.YOLO-24,BB,,prism on parallelogram,383.32,,,,,,,,,,Length,37,37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2019,10:15,SHER,0,63,1,1.59%,0.0697,314.159,0.9061,13,346.72,708,Nitzschia gracilis,Diatom,Nitzschia,gracilis,,1,1,40.7,,,i,BSA.YOLO-24,BB,,prism on parallelogram,108.26,,,,,,,,,,Length,40.7,40.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2019,10:15,SHER,0,63,1,1.59%,0.0697,314.159,0.9061,13,346.72,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,1.9,,,i,BSA.YOLO-24,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2019,10:15,SHER,0,63,1,1.59%,0.0697,314.159,0.9061,13,346.72,1136,Monoraphidium griffithii,Soft Body,Monoraphidium,griffithii,,1,1,56.4,,,i,BSA.YOLO-24,BB,,2 cones,106.61,,,,,,,,,,Length,56.4,56.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/7/2019,10:15,SHER,0,63,1,1.59%,0.0697,314.159,0.9061,13,346.72,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,394,804,0.8,0.8,0.8,c,BSA.YOLO-24,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,5/7/2019,10:15,SHER,0,63,1,1.59%,0.0697,314.159,0.9061,13,346.72,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,,1,2,2.8,,,c,BSA.YOLO-24,BB,,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/23/2019,9:45,SHER,0,62,0.5,0.81%,0.0697,314.159,0.5576,8,1126.83,538,Melosira sp.,Diatom,Melosira,sp.,,1,1,22.2,,,i,BSA.YOLO-25,BB,,cylinder,3368.78,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.9,13.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/23/2019,9:45,SHER,0,62,0.5,0.81%,0.0697,314.159,0.5576,8,1126.83,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,6.5,,,i,BSA.YOLO-25,BB,,prism on parallelogram,9.1,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/23/2019,9:45,SHER,0,62,0.5,0.81%,0.0697,314.159,0.5576,8,1126.83,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,,2,2,70.4,,,i,BSA.YOLO-25,BB,,elliptic prism,665.72,,,,,,,,,,Length,70.4,70.4,70.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.3,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/23/2019,9:45,SHER,0,62,0.5,0.81%,0.0697,314.159,0.5576,8,1126.83,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,430,876,0.8,0.8,0.8,c,BSA.YOLO-25,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,1/23/2019,9:45,SHER,0,62,0.5,0.81%,0.0697,314.159,0.5576,8,1126.83,1500,Planktolyngbya limnetica,Soft Body,Planktolyngbya,limnetica,,1,26,1.9,,,f,BSA.YOLO-25,BB,,cylinder,1.21,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,
Phyto,3/21/2019,8:44,SHER,0,63,0.5,0.79%,0.0697,314.159,1.1849,17,530.27,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,22.2,,,i,BSA.YOLO-26,BB,,elliptic prism,273.39,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/21/2019,8:44,SHER,0,63,0.5,0.79%,0.0697,314.159,1.1849,17,530.27,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,1.9,,,i,BSA.YOLO-26,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,3/21/2019,8:44,SHER,0,63,0.5,0.79%,0.0697,314.159,1.1849,17,530.27,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,414,844,0.8,0.8,0.8,c,BSA.YOLO-26,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,1/22/2019,11:37,STTD,0,60.5,0.2,0.33%,0.0697,314.159,0.7667,11,2048.77,693,Nitzschia dissipata,Diatom,Nitzschia,dissipata,,1,1,64.8,,,i,BSA.YOLO-27,BB,,prism on parallelogram,227.77,,,,,,,,,,Length,64.8,64.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/22/2019,11:37,STTD,0,60.5,0.2,0.33%,0.0697,314.159,0.7667,11,2048.77,866,Pseudostaurosira brevistriata,Diatom,Pseudostaurosira,brevistriata,,2,2,14.8,,,i,BSA.YOLO-27,BB,,box,159.13,,,,,,,,,,Length,14.8,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/22/2019,11:37,STTD,0,60.5,0.2,0.33%,0.0697,314.159,0.7667,11,2048.77,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,8,8,1.9,,,i,BSA.YOLO-27,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,1/22/2019,11:37,STTD,0,60.5,0.2,0.33%,0.0697,314.159,0.7667,11,2048.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,425,860,0.8,0.8,0.8,c,BSA.YOLO-27,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,5/20/2019,10:10,STTD,0,59,0.5,0.85%,0.0697,314.159,0.5576,8,1126.83,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-28,BB,,cylinder,91.13,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2019,10:10,STTD,0,59,0.5,0.85%,0.0697,314.159,0.5576,8,1126.83,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,,,i,BSA.YOLO-28,BB,,prism on parallelogram,39.37,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2019,10:10,STTD,0,59,0.5,0.85%,0.0697,314.159,0.5576,8,1126.83,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,1.9,,,i,BSA.YOLO-28,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2019,10:10,STTD,0,59,0.5,0.85%,0.0697,314.159,0.5576,8,1126.83,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,33.3,,,i,BSA.YOLO-28,BB,,2 cones,62.94,,,,,,,,,,Length,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2019,10:10,STTD,0,59,0.5,0.85%,0.0697,314.159,0.5576,8,1126.83,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,10.2,,,i,BSA.YOLO-28,BB,,2 cones,19.28,,,,,,,,,,Length,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2019,10:10,STTD,0,59,0.5,0.85%,0.0697,314.159,0.5576,8,1126.83,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,432,872,0.8,0.8,0.8,c,BSA.YOLO-28,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,2/27/2019,8:40,SHER,0,62,1,1.61%,0.0697,314.159,0.4182,6,751.22,57,Adlafia sp.,Diatom,Adlafia,sp.,,1,1,11.1,,,i,BSA.YOLO-29,BB,Moderate sediment and high detritus.,elliptic prism,46.38,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/27/2019,8:40,SHER,0,62,1,1.61%,0.0697,314.159,0.4182,6,751.22,708,Nitzschia gracilis,Diatom,Nitzschia,gracilis,,1,1,35.2,,,i,BSA.YOLO-29,BB,Moderate sediment and high detritus.,prism on parallelogram,80.26,,,,,,,,,,Length,35.2,35.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/27/2019,8:40,SHER,0,62,1,1.61%,0.0697,314.159,0.4182,6,751.22,720,Nitzschia linearis,Diatom,Nitzschia,linearis,,1,1,87,,,i,BSA.YOLO-29,BB,Moderate sediment and high detritus.,prism on parallelogram,1360.68,,,,,,,,,,Length,87,87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.8,6.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/27/2019,8:40,SHER,0,62,1,1.61%,0.0697,314.159,0.4182,6,751.22,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,31.5,,,i,BSA.YOLO-29,BB,Moderate sediment and high detritus.,prism on parallelogram,202.86,,,,,,,,,,Length,31.5,31.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/27/2019,8:40,SHER,0,62,1,1.61%,0.0697,314.159,0.4182,6,751.22,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,,1,1,244.5,,,i,BSA.YOLO-29,BB,Moderate sediment and high detritus.,elliptic prism,13215.48,,,,,,,,,,Length,244.5,244.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/27/2019,8:40,SHER,0,62,1,1.61%,0.0697,314.159,0.4182,6,751.22,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,1.9,,,i,BSA.YOLO-29,BB,Moderate sediment and high detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
