MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,14:03,US5,3,64.5,2,3.10%,0.0683,314.159,0.6147,9,255.54,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,435,872,0.8,0.8,0.8,c,BSA.YOLO-59,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,11/14/2017,11:53,US649,3,64.5,1,1.55%,0.0683,314.159,0.5464,8,574.96,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.YOLO-60,CT,Moderate sediment and detritus. Many broken diatoms.,cylinder,159.13,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,11:53,US649,3,64.5,1,1.55%,0.0683,314.159,0.5464,8,574.96,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,11.1,,,i,BSA.YOLO-60,CT,Fragment. Moderate sediment and detritus. Many broken diatoms.,prism on parallelogram,75.98,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,11:53,US649,3,64.5,1,1.55%,0.0683,314.159,0.5464,8,574.96,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-60,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,2.8,1.9,2.8,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,11:53,US649,3,64.5,1,1.55%,0.0683,314.159,0.5464,8,574.96,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,413,832,0.8,0.8,0.8,c,BSA.YOLO-60,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,11/14/2017,11:53,US649,3,64.5,1,1.55%,0.0683,314.159,0.5464,8,574.96,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,,,c,BSA.YOLO-60,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/11/2018,12:14,BL5,,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,10,10,3.7,,,i,BSA.YOLO-61,CT,Low sediment and detritus. Ciliates observed.,sphere,14.14,,,,,,,,,,Length,3.0,3.7,2.8,3.7,1.9,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,7/11/2018,12:14,BL5,,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,6.5,,,i,BSA.YOLO-61,CT,Low sediment and detritus. Ciliates observed.,cylinder + 2 cones,4.42,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/11/2018,12:14,BL5,,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,3.7,,,i,BSA.YOLO-61,CT,Low sediment and detritus. Ciliates observed.,ellipsoid,15.19,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/11/2018,12:14,BL5,,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,11.1,,,i,BSA.YOLO-61,CT,Low sediment and detritus. Ciliates observed.,prolate spheroid,318.26,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/11/2018,12:14,BL5,,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,401,807,0.8,0.8,0.8,c,BSA.YOLO-61,CT,Low sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,11/14/2017,13:37,US4,3,63.0,1,1.59%,0.0683,314.159,0.8879,13,353.82,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,9.3,,,i,BSA.YOLO-62,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,77.72,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,13:37,US4,3,63.0,1,1.59%,0.0683,314.159,0.8879,13,353.82,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,3.7,,,i,BSA.YOLO-62,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,18.82,,,,,,,,,,Length,3.3,3.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,13:37,US4,3,63.0,1,1.59%,0.0683,314.159,0.8879,13,353.82,1402,cf. Aphanocapsa sp.,Soft Body,Aphanocapsa,sp.,,1,35,0.9,,,c,BSA.YOLO-62,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.38,,,,,,,,,,Length,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,13:37,US4,3,63.0,1,1.59%,0.0683,314.159,0.8879,13,353.82,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,410,824,0.8,0.8,0.8,c,BSA.YOLO-62,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,11/14/2017,11:13,US653,3,62.0,1,1.61%,0.0697,314.159,0.488225493,7,643.47,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-63,DK,Moderate sediment.,cylinder,91.13,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,11:13,US653,3,62.0,1,1.61%,0.0697,314.159,0.488225493,7,643.47,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,4.3,,,i,BSA.YOLO-63,DK,Moderate sediment.,cylinder,40.66,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,11:13,US653,3,62.0,1,1.61%,0.0697,314.159,0.488225493,7,643.47,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,8,8,5.6,,,i,BSA.YOLO-63,DK,Moderate sediment.,sphere,31.06,,,,,,,,,,Length,3.9,3.7,3.1,5.6,4.3,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,11:13,US653,3,62.0,1,1.61%,0.0697,314.159,0.488225493,7,643.47,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,423,866,0.9,0.9,0.9,c,BSA.YOLO-63,DK,Moderate sediment.,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7,
Phyto,7/10/2018,9:45,RCS,,63.5,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,14.8,,,i,BSA.YOLO-64,CT,High sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,650.30,,,,,,,,,,Length,8.8,5.6,14.8,9.3,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.7,7.4,14.8,11.1,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,9:45,RCS,,63.5,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,987,cf. Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,13,,,i,BSA.YOLO-64,CT,High sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,1234.41,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,9:45,RCS,,63.5,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,999,Tryblionella sp.,Diatom,Tryblionella,sp.,,1,1,25.9,,,i,BSA.YOLO-64,CT,High sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,1059.40,,,,,,,,,,Length,25.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,9:45,RCS,,63.5,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,11,11,3.7,,,i,BSA.YOLO-64,CT,High sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,9.20,,,,,,,,,,Length,2.6,1.9,1.9,2.8,2.8,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,9:45,RCS,,63.5,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,405,810,0.8,0.8,0.8,c,BSA.YOLO-64,CT,High sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,7/10/2018,9:45,RCS,,63.5,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1508,cf. Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,6,3.7,,,f,BSA.YOLO-64,CT,High sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,2.35,,,,,,,,,,Length,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,9:45,RCS,,63.5,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1519,cf. Snowella sp.,Soft Body,Snowella,sp.,,1,12,0.9,,,c,BSA.YOLO-64,CT,High sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.38,,,,,,,,,,Length,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,9:45,RCS,,63.5,0.5,0.79%,0.0683,314.159,0.8879,13,707.65,1611,cf. Gymnodinium sp.,Soft Body,Gymnodinium,sp.,,1,1,11.1,,,i,BSA.YOLO-64,CT,High sediment and detritus. Many broken diatoms. Ciliates observed.,ellipsoid,502.67,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,1:07,I80,,62.5,0.5,0.80%,0.0697,314.159,0.348732495,5,1801.72,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,6.8,,,i,BSA.YOLO-65,DK,Moderate sediment and detritus.,cylinder,147.03,,,,,,,,,,Length,5.2,4.3,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.0,6.8,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,1:07,I80,,62.5,0.5,0.80%,0.0697,314.159,0.348732495,5,1801.72,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,48,48,3.7,,,i,BSA.YOLO-65,DK,Moderate sediment and detritus.,sphere,20.58,,,,,,,,,,Length,3.4,3.7,3.7,3.1,2.8,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,1:07,I80,,62.5,0.5,0.80%,0.0697,314.159,0.348732495,5,1801.72,1136,Monoraphidium griffithii,Soft Body,Monoraphidium,griffithii,,1,1,37,,,i,BSA.YOLO-65,DK,Moderate sediment and detritus.,2 cones,111.59,,,,,,,,,,Length,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,1:07,I80,,62.5,0.5,0.80%,0.0697,314.159,0.348732495,5,1801.72,1246,Sphaerocystis planctonica,Soft Body,Sphaerocystis,planctonica,,1,10,6.1,,,c,BSA.YOLO-65,DK,Moderate sediment and detritus.,sphere,69.46,,,,,,,,,,Length,5.1,6.1,4.6,4.6,4.6,5.6,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,1:07,I80,,62.5,0.5,0.80%,0.0697,314.159,0.348732495,5,1801.72,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8.7,,,i,BSA.YOLO-65,DK,Moderate sediment and detritus.,cone + half sphere,293.27,,,,,,,,,,Length,8.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,1:07,I80,,62.5,0.5,0.80%,0.0697,314.159,0.348732495,5,1801.72,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,2,2,6.8,,,i,BSA.YOLO-65,DK,Moderate sediment and detritus.,cone + half sphere,96.61,,,,,,,,,,Length,6.2,6.8,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.4,3.1,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,1:07,I80,,62.5,0.5,0.80%,0.0697,314.159,0.348732495,5,1801.72,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,521,1051,0.9,0.9,0.9,c,BSA.YOLO-65,DK,Moderate sediment and detritus.,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7,
Phyto,7/10/2018,1:07,I80,,62.5,0.5,0.80%,0.0697,314.159,0.348732495,5,1801.72,1891,Cyanodictyon sp.,Soft Body,Cyanodictyon,sp.,,1,52,1.3,,,c,BSA.YOLO-65,DK,Moderate sediment and detritus.,prolate spheroid,0.17,,,,,,,,,,Length,0.9,0.6,0.6,0.9,0.9,1.3,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,,,
Phyto,7/10/2018,1:07,I80,,62.5,0.5,0.80%,0.0697,314.159,0.348732495,5,1801.72,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,14,19,5.6,,,c,BSA.YOLO-65,DK,Moderate sediment and detritus.,sphere,69.46,,,,,,,,,,Length,5.1,4.3,4.3,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:35,US655,3,62.0,2,3.23%,0.0697,314.159,0.418478994,6,375.36,730,Nitzschia palea,Diatom,Nitzschia,palea,,1,1,31.5,,,i,BSA.YOLO-66,DK,Low sediment and detritus. ,prism on parallelogram,326.34,,,,,,,,,,Length,31.5,31.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:35,US655,3,62.0,2,3.23%,0.0697,314.159,0.418478994,6,375.36,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,28,28,4.3,,,i,BSA.YOLO-66,DK,Low sediment and detritus. ,sphere,22.45,,,,,,,,,,Length,3.5,2.8,2.8,3.7,4.3,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:35,US655,3,62.0,2,3.23%,0.0697,314.159,0.418478994,6,375.36,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,2,2,6.5,,,i,BSA.YOLO-66,DK,Low sediment and detritus. ,cone + half sphere,95.47,,,,,,,,,,Length,6.1,6.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:35,US655,3,62.0,2,3.23%,0.0697,314.159,0.418478994,6,375.36,1733,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,8,,,i,BSA.YOLO-66,DK,Low sediment and detritus. ,cone + half sphere,211.11,,,,,,,,,,Length,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:35,US655,3,62.0,2,3.23%,0.0697,314.159,0.418478994,6,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,368,749,0.9,0.9,0.9,c,BSA.YOLO-66,DK,Low sediment and detritus. ,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7,
Phyto,11/14/2017,10:01,US657,3,63.0,2,3.17%,0.0697,314.159,0.627718491,9,250.24,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.YOLO-67,DK,Fragment. Low sediment and detritus.,elliptic prism,123.68,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:01,US657,3,63.0,2,3.17%,0.0697,314.159,0.627718491,9,250.24,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-67,DK,Low sediment and detritus.,cylinder,76.35,,,,,,,,,,Length,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:01,US657,3,63.0,2,3.17%,0.0697,314.159,0.627718491,9,250.24,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,34,34,3.7,,,i,BSA.YOLO-67,DK,Low sediment and detritus.,sphere,18.82,,,,,,,,,,Length,3.3,3.1,3.7,3.1,2.8,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:01,US657,3,63.0,2,3.17%,0.0697,314.159,0.627718491,9,250.24,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,8,,,i,BSA.YOLO-67,DK,Low sediment and detritus.,2 cones,24.13,,,,,,,,,,Length,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:01,US657,3,63.0,2,3.17%,0.0697,314.159,0.627718491,9,250.24,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-67,DK,Low sediment and detritus.,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:01,US657,3,63.0,2,3.17%,0.0697,314.159,0.627718491,9,250.24,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-67,DK,Low sediment and detritus.,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/14/2017,10:01,US657,3,63.0,2,3.17%,0.0697,314.159,0.627718491,9,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,403,813,0.9,0.9,0.9,c,BSA.YOLO-67,DK,Low sediment and detritus.,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7,
Phyto,11/14/2017,10:01,US657,3,63.0,2,3.17%,0.0697,314.159,0.627718491,9,250.24,1891,Cyanodictyon sp.,Soft Body,Cyanodictyon,sp.,,1,33,0.9,,,c,BSA.YOLO-67,DK,Low sediment and detritus.,prolate spheroid,0.13,,,,,,,,,,Length,0.7,0.6,0.9,0.6,0.9,0.6,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,,,
Phyto,7/11/2018,12:40,LIB,,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,13,,,i,BSA.YOLO-68,CT,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,143.55,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/11/2018,12:40,LIB,,62.0,1,1.61%,0.0683,314.159,0.9562,14,328.55,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.YOLO-68,CT,Moderate sediment and detritus. Many broken diatoms.,cylinder,104.61,,,,,,,,,,Length,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
