MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,4.6,5.6,6.5,5.6,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,13:16,LIS-DUP,1,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,8.2,,,i,BSA.YOLO-14,CT,Moderate sediment and detritus.,cylinder + 2 half spheres,88.17,,,,,,,,,,Length,8.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,13:16,LIS-DUP,1,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,1.9,,,i,BSA.YOLO-14,CT,Moderate sediment and detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,13:16,LIS-DUP,1,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-14,CT,Moderate sediment and detritus.,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,13:16,LIS-DUP,1,61.0,1,1.64%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,415,864,0.8,0.8,0.8,c,BSA.YOLO-14,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/2/2019,9:25,RVB-DUP,1,63.0,2,3.17%,0.0683,314.159,1.0245,15,153.32,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,7.4,,,i,BSA.YOLO-15,CT,,elliptic prism,30.92,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/2/2019,9:25,RVB-DUP,1,63.0,2,3.17%,0.0683,314.159,1.0245,15,153.32,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,5.6,,,i,BSA.YOLO-15,CT,,cylinder,53.73,,,,,,,,,,Length,3.7,2.8,2.8,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.3,3.7,3.7,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/2/2019,9:25,RVB-DUP,1,63.0,2,3.17%,0.0683,314.159,1.0245,15,153.32,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,37,,,i,BSA.YOLO-15,CT,,elliptic prism,1999.89,,,,,,,,,,Length,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/2/2019,9:25,RVB-DUP,1,63.0,2,3.17%,0.0683,314.159,1.0245,15,153.32,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,,,i,BSA.YOLO-15,CT,,sphere,11.49,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/2/2019,9:25,RVB-DUP,1,63.0,2,3.17%,0.0683,314.159,1.0245,15,153.32,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,10.2,,,i,BSA.YOLO-15,CT,,cone + half sphere,430.35,,,,,,,,,,Length,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/2/2019,9:25,RVB-DUP,1,63.0,2,3.17%,0.0683,314.159,1.0245,15,153.32,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,7.4,,,i,BSA.YOLO-15,CT,,cone + half sphere,143.68,,,,,,,,,,Length,7.0,7.4,6.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.2,4.6,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/2/2019,9:25,RVB-DUP,1,63.0,2,3.17%,0.0683,314.159,1.0245,15,153.32,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,391,801,0.8,0.8,0.8,c,BSA.YOLO-15,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,88,Aulacoseira alpigena,Diatom,Aulacoseira,alpigena,,2,2,5.6,,,i,BSA.YOLO-16,BB,,cylinder,93.07,,,,,,,,,,Length,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,27.8,,,i,BSA.YOLO-16,BB,,elliptic prism,2041.92,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,19,19,14.8,,,i,BSA.YOLO-16,BB,,cylinder,631.81,,,,,,,,,,Length,6.3,8.3,4.6,5.6,5.6,7.4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.3,10.2,9.3,11.1,11.1,14.8,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,77.8,,,i,BSA.YOLO-16,BB,,prism on parallelogram,206.95,,,,,,,,,,Length,77.8,77.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,2,2,8.3,,,i,BSA.YOLO-16,BB,,cylinder + 2 half spheres,120.53,,,,,,,,,,Length,8.3,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.3,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,16.7,,,i,BSA.YOLO-16,BB,,sphere,2438.64,,,,,,,,,,Length,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,1.9,,,i,BSA.YOLO-16,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,1692,Kephyrion sp.,Soft Body,Kephyrion,sp.,,2,2,4.6,,,i,BSA.YOLO-16,BB,,prolate spheroid,50.96,,,,,,,,,,Length,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,5.6,,,i,BSA.YOLO-16,BB,,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,14:24,I80,1,64.0,1,1.56%,0.0697,314.159,0.3485,5,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,425,906,0.8,0.8,0.8,c,BSA.YOLO-16,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.YOLO-17,CT,High sediment and detritus.,elliptic prism,302.69,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,8.2,,,i,BSA.YOLO-17,CT,High sediment and detritus.,cylinder,197.96,,,,,,,,,,Length,5.0,5.6,5.6,3.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.1,7.4,8.2,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,25.9,,,i,BSA.YOLO-17,CT,High sediment and detritus.,prism on parallelogram,134.16,,,,,,,,,,Length,25.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,1020,Carteria sp.,Soft Body,Carteria,sp.,,3,3,14.8,,,i,BSA.YOLO-17,CT,High sediment and detritus.,sphere,403.57,,,,,,,,,,Length,13.0,13.0,11.1,14.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.7,7.4,7.4,8.2,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,11.1,,,i,BSA.YOLO-17,CT,High sediment and detritus.,sphere,604.67,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.8,,,i,BSA.YOLO-17,CT,High sediment and detritus.,sphere,8.18,,,,,,,,,,Length,2.5,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,1,1,5.6,,,i,BSA.YOLO-17,CT,High sediment and detritus.,prolate spheroid,62.04,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,1313,Dinobryon sp.,Soft Body,Dinobryon,sp.,,3,3,14.8,,,i,BSA.YOLO-17,CT,High sediment and detritus.,prolate spheroid,229.45,,,,,,,,,,Length,11.4,9.3,10.2,14.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.2,5.6,5.6,7.4,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,1327,Pseudokephyrion pseudospirale,Soft Body,Pseudokephyrion,pseudospirale,,1,1,4.6,,,i,BSA.YOLO-17,CT,High sediment and detritus.,ellipsoid,32.97,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,8.2,,,i,BSA.YOLO-17,CT,High sediment and detritus.,cone + half sphere,225.32,,,,,,,,,,Length,8.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,10:49,RCS,1,65.0,1,1.54%,0.0683,314.159,0.4098,6,766.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,841,0.8,0.8,0.8,c,BSA.YOLO-17,CT,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/16/2019,11:18,BL5,1,59.0,1,1.69%,0.0697,314.159,1.7425,25,180.29,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,7.4,,,i,BSA.YOLO-18,BB,,cylinder,197.84,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,11:18,BL5,1,59.0,1,1.69%,0.0697,314.159,1.7425,25,180.29,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.4,,,i,BSA.YOLO-18,BB,,sphere,7.24,,,,,,,,,,Length,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,11:18,BL5,1,59.0,1,1.69%,0.0697,314.159,1.7425,25,180.29,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,404,856,0.8,0.8,0.8,c,BSA.YOLO-18,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/16/2019,12:18,STTD-Dup,1,64.0,1,1.56%,0.0683,314.159,0.7513,11,418.15,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,,,i,BSA.YOLO-19,CT,,sphere,11.49,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,12:18,STTD-Dup,1,64.0,1,1.56%,0.0683,314.159,0.7513,11,418.15,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,,,i,BSA.YOLO-19,CT,,cone + half sphere,172.03,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,12:18,STTD-Dup,1,64.0,1,1.56%,0.0683,314.159,0.7513,11,418.15,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,456,939,0.8,0.8,0.8,c,BSA.YOLO-19,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/15/2019,12:54,RD22,1,65.0,1,1.54%,0.0697,314.159,0.0683,7,4599.69,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,11.1,,,i,BSA.YOLO-20,CT,High sediment and detritus. ,cylinder,236.15,,,,,,,,,,Length,5.8,7.4,3.7,6.5,5.6,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.2,11.1,4.6,6.5,6.5,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:54,RD22,1,65.0,1,1.54%,0.0697,314.159,0.0683,7,4599.69,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,4,4,9.3,,,i,BSA.YOLO-20,CT,High sediment and detritus. ,cylinder + 2 half spheres,70.99,,,,,,,,,,Length,8.8,9.3,9.3,8.2,8.2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.3,3.7,3.7,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:54,RD22,1,65.0,1,1.54%,0.0697,314.159,0.0683,7,4599.69,943,Stephanodiscus sp.,Diatom,Stephanodiscus,sp.,,1,1,18.5,,,i,BSA.YOLO-20,CT,High sediment and detritus. ,cylinder,3978.27,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:54,RD22,1,65.0,1,1.54%,0.0697,314.159,0.0683,7,4599.69,1020,Carteria sp.,Soft Body,Carteria,sp.,,5,5,14.8,,,i,BSA.YOLO-20,CT,High sediment and detritus. ,sphere,611.36,,,,,,,,,,Length,13.5,14.8,13.0,13.0,13.0,13.9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.7,10.2,9.3,9.3,9.3,10.2,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:54,RD22,1,65.0,1,1.54%,0.0697,314.159,0.0683,7,4599.69,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,3,3,5.6,,,i,BSA.YOLO-20,CT,High sediment and detritus. ,prolate spheroid,62.04,,,,,,,,,,Length,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:54,RD22,1,65.0,1,1.54%,0.0697,314.159,0.0683,7,4599.69,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,7.4,,,i,BSA.YOLO-20,CT,High sediment and detritus. ,cone + half sphere,172.03,,,,,,,,,,Length,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/15/2019,12:54,RD22,1,65.0,1,1.54%,0.0697,314.159,0.0683,7,4599.69,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,425,877,0.8,0.8,0.8,c,BSA.YOLO-20,CT,High sediment and detritus. ,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/16/2019,10:40,LIB,1,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,20.4,,,i,BSA.YOLO-21,BB,,elliptic prism,658.03,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:40,LIB,1,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,2,2,8.3,,,i,BSA.YOLO-21,BB,,cylinder + 2 half spheres,51.11,,,,,,,,,,Length,8.3,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:40,LIB,1,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.4,,,i,BSA.YOLO-21,BB,,sphere,5.58,,,,,,,,,,Length,2.2,1.9,1.9,2.4,2.4,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:40,LIB,1,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,5.6,,,i,BSA.YOLO-21,BB,,cone + half sphere,83.74,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:40,LIB,1,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,8.3,,,i,BSA.YOLO-21,BB,,cone + half sphere,232.66,,,,,,,,,,Length,8.3,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2019,10:40,LIB,1,60.0,1,1.67%,0.0697,314.159,0.8364,12,375.61,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,403,874,0.8,0.8,0.8,c,BSA.YOLO-21,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/15/2019,12:47,LIS,1,62.0,1,1.61%,0.0697,314.159,0.3485,5,901.46,88,Aulacoseira alpigena,Diatom,Aulacoseira,alpigena,,2,2,6.5,,,i,BSA.YOLO-22,BB,,cylinder,108.02,,,,,,,,,,Length,6.5,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,
