StationCode,DateTime,Analyte,Result,ResultQual,MDL,Units
RD22,9/4/2018 14:54,Indoxacarb,< MDL,,4.9,ng/L
RD22,9/4/2018 14:54,Ipconazole,< MDL,,7.8,ng/L
RD22,9/4/2018 14:54,Iprodione,< MDL,,4.4,ng/L
RD22,9/4/2018 14:54,Isofetamid,< MDL,,2,ng/L
RD22,9/4/2018 14:54,Kresoxim-methyl,< MDL,,4,ng/L
RD22,9/4/2018 14:54,Malathion,< MDL,,3.7,ng/L
RD22,9/4/2018 14:54,Malaoxon,< MDL,,5,ng/L
RD22,9/4/2018 14:54,Mandipropamid,< MDL,,3.3,ng/L
RD22,9/4/2018 14:54,Metalaxyl,< MDL,,5.1,ng/L
RD22,9/4/2018 14:54,Metconazole,< MDL,,5.2,ng/L
RD22,9/4/2018 14:54,Methidathion,< MDL,,7.2,ng/L
RD22,9/4/2018 14:54,Methoprene,< MDL,,6.4,ng/L
RD22,9/4/2018 14:54,Methoxyfenozide,144,,2.7,ng/L
RD22,9/4/2018 14:54,Methyl parathion,< MDL,,3.4,ng/L
RD22,9/4/2018 14:54,Metolachlor,5.9,,1.5,ng/L
RD22,9/4/2018 14:54,Molinate,< MDL,,3.2,ng/L
RD22,9/4/2018 14:54,Myclobutanil,< MDL,,6,ng/L
RD22,9/4/2018 14:54,Napropamide,< MDL,,8.2,ng/L
RD22,9/4/2018 14:54,Novaluron,< MDL,,2.9,ng/L
RD22,9/4/2018 14:54,Oryzalin,< MDL,,5,ng/L
RD22,9/4/2018 14:54,Oxadiazon,< MDL,,2.1,ng/L
RD22,9/4/2018 14:54,Oxathiapiprolin,< MDL,,3.2,ng/L
RD22,9/4/2018 14:54,Oxyfluorfen,< MDL,,3.1,ng/L
RD22,9/4/2018 14:54,"p,p'-DDD",< MDL,,4.1,ng/L
RD22,9/4/2018 14:54,"p,p'-DDE",< MDL,,3.6,ng/L
RD22,9/4/2018 14:54,"p,p'-DDT",< MDL,,4,ng/L
RD22,9/4/2018 14:54,Paclobutrazol,< MDL,,6.2,ng/L
RD22,9/4/2018 14:54,Piperonyl butoxide,< MDL,,2.3,ng/L
RD22,9/4/2018 14:54,Pentachloroanisole,< MDL,,4.7,ng/L
RD22,9/4/2018 14:54,Pentachloronitrobenzene,< MDL,,3.1,ng/L
RD22,9/4/2018 14:54,Pebulate,< MDL,,2.3,ng/L
RD22,9/4/2018 14:54,Pendimethalin,< MDL,,2.3,ng/L
RD22,9/4/2018 14:54,Penoxsulam,3,J- estimated,3.5,ng/L
RD22,9/4/2018 14:54,Penthiopyrad,< MDL,,3.2,ng/L
RD22,9/4/2018 14:54,Permethrin,< MDL,,0.6,ng/L
RD22,9/4/2018 14:54,Phenothrin,< MDL,,1,ng/L
RD22,9/4/2018 14:54,Phosmet,< MDL,,4.4,ng/L
RD22,9/4/2018 14:54,Picoxystrobin,< MDL,,4.2,ng/L
RD22,9/4/2018 14:54,Prodiamine,< MDL,,5.2,ng/L
RD22,9/4/2018 14:54,Prometon,< MDL,,2.5,ng/L
RD22,9/4/2018 14:54,Prometryn,< MDL,,1.8,ng/L
RD22,9/4/2018 14:54,Propanil,< MDL,,10.1,ng/L
RD22,9/4/2018 14:54,Propargite,< MDL,,6.1,ng/L
RD22,9/4/2018 14:54,Propiconazole,86.4,,5,ng/L
RD22,9/4/2018 14:54,Propyzamide,< MDL,,5,ng/L
RD22,9/4/2018 14:54,Pyraclostrobin,< MDL,,2.9,ng/L
RD22,9/4/2018 14:54,Pyridaben,< MDL,,5.4,ng/L
RD22,9/4/2018 14:54,Pyrimethanil,< MDL,,4.1,ng/L
RD22,9/4/2018 14:54,Pyriproxyfen,< MDL,,5.2,ng/L
RD22,9/4/2018 14:54,Quinoxyfen,< MDL,,3.3,ng/L
RD22,9/4/2018 14:54,Resmethrin,< MDL,,1,ng/L
RD22,9/4/2018 14:54,Sedaxane,< MDL,,5.2,ng/L
RD22,9/4/2018 14:54,Simazine,< MDL,,5,ng/L
RD22,9/4/2018 14:54,Sulfoxaflor,< MDL,,4.4,ng/L
RD22,9/4/2018 14:54,tau-Fluvalinate,< MDL,,0.7,ng/L
RD22,9/4/2018 14:54,Tebuconazole,< MDL,,3.7,ng/L
RD22,9/4/2018 14:54,Tebufenozide,< MDL,,3,ng/L
RD22,9/4/2018 14:54,Tebupirimfos,< MDL,,1.9,ng/L
RD22,9/4/2018 14:54,Tebupirimfos oxon,< MDL,,2.8,ng/L
RD22,9/4/2018 14:54,Tefluthrin,< MDL,,0.6,ng/L
RD22,9/4/2018 14:54,Tetraconazole,< MDL,,5.6,ng/L
RD22,9/4/2018 14:54,Tetradifon,< MDL,,3.8,ng/L
RD22,9/4/2018 14:54,Tetramethrin,< MDL,,0.5,ng/L
RD22,9/4/2018 14:54,Thiabendazole,< MDL,,3.6,ng/L
RD22,9/4/2018 14:54,Thiacloprid,< MDL,,3.2,ng/L
RD22,9/4/2018 14:54,Thiamethoxam,< MDL,,3.4,ng/L
RD22,9/4/2018 14:54,Thiamethoxam degradate CGA-355190,< MDL,,3.5,ng/L
RD22,9/4/2018 14:54,Thiamethoxam degradate NOA-407475,< MDL,,3.4,ng/L
RD22,9/4/2018 14:54,Thiazopyr,< MDL,,4.1,ng/L
RD22,9/4/2018 14:54,Thiobencarb,< MDL,,1.9,ng/L
RD22,9/4/2018 14:54,Tolfenpyrad,< MDL,,2.9,ng/L
RD22,9/4/2018 14:54,Triadimefon,< MDL,,8.9,ng/L
RD22,9/4/2018 14:54,Triadimenol,< MDL,,8,ng/L
RD22,9/4/2018 14:54,Triallate,< MDL,,2.4,ng/L
RD22,9/4/2018 14:54,Tribufos,< MDL,,3.1,ng/L
RD22,9/4/2018 14:54,Tricyclazole,< MDL,,4.1,ng/L
RD22,9/4/2018 14:54,Trifloxystrobin,< MDL,,4.7,ng/L
RD22,9/4/2018 14:54,Triflumizole,< MDL,,6.1,ng/L
RD22,9/4/2018 14:54,Trifluralin,< MDL,,2.1,ng/L
RD22,9/4/2018 14:54,Triticonazole,< MDL,,6.9,ng/L
RD22,9/4/2018 14:54,Zoxamide,< MDL,,3.5,ng/L
LIS,9/4/2018 9:26,"3,4-Dichloroaniline",290,,3.2,ng/L
LIS,9/4/2018 9:26,"3,5-Dichloroaniline",< MDL,,7.6,ng/L
LIS,9/4/2018 9:26,Acetamiprid,2.3,J- estimated,3.3,ng/L
LIS,9/4/2018 9:26,Acetochlor,< MDL,,1.5,ng/L
LIS,9/4/2018 9:26,Acibenzolar-S-methyl,< MDL,,3,ng/L
LIS,9/4/2018 9:26,Alachlor,< MDL,,1.7,ng/L
LIS,9/4/2018 9:26,Allethrin,< MDL,,1,ng/L
LIS,9/4/2018 9:26,Atrazine,< MDL,,2.3,ng/L
LIS,9/4/2018 9:26,Azinphos-methyl,< MDL,,9.4,ng/L
LIS,9/4/2018 9:26,Azinphos-methyl oxygen analog,< MDL,,9.4,ng/L
LIS,9/4/2018 9:26,Azoxystrobin,1970,,3.1,ng/L
LIS,9/4/2018 9:26,Benfluralin,< MDL,,2,ng/L
LIS,9/4/2018 9:26,Benzovindiflupyr,< MDL,,3.4,ng/L
LIS,9/4/2018 9:26,Bifenthrin,< MDL,,0.7,ng/L
LIS,9/4/2018 9:26,Boscalid,12.9,,2.8,ng/L
LIS,9/4/2018 9:26,Bromoconazole,< MDL,,3.2,ng/L
LIS,9/4/2018 9:26,Butralin,< MDL,,2.6,ng/L
LIS,9/4/2018 9:26,Butylate,< MDL,,1.8,ng/L
LIS,9/4/2018 9:26,Captan,< MDL,,10.2,ng/L
LIS,9/4/2018 9:26,Carbaryl,< MDL,,6.5,ng/L
LIS,9/4/2018 9:26,Carbendazim,26.8,,4.2,ng/L
LIS,9/4/2018 9:26,Carbofuran,< MDL,,3.1,ng/L
LIS,9/4/2018 9:26,Carboxin,< MDL,,4.5,ng/L
LIS,9/4/2018 9:26,Chlorantraniliprole,18.9,,4,ng/L
LIS,9/4/2018 9:26,Chlorfenapyr,< MDL,,3.3,ng/L
LIS,9/4/2018 9:26,Chlorothalonil,8,,4.1,ng/L
LIS,9/4/2018 9:26,Chlorpyrifos,< MDL,,2.1,ng/L
LIS,9/4/2018 9:26,Chlorpyrifos oxon,< MDL,,5,ng/L
LIS,9/4/2018 9:26,Clomazone,5.6,,2.5,ng/L
LIS,9/4/2018 9:26,Clothianidin,< MDL,,3.9,ng/L
LIS,9/4/2018 9:26,Coumaphos,< MDL,,3.1,ng/L
LIS,9/4/2018 9:26,Cyantraniliprole,< MDL,,4.2,ng/L
LIS,9/4/2018 9:26,Cyazofamid,< MDL,,4.1,ng/L
LIS,9/4/2018 9:26,Cycloate,< MDL,,1.1,ng/L
LIS,9/4/2018 9:26,Cyfluthrin,< MDL,,1,ng/L
LIS,9/4/2018 9:26,Cyhalofop-butyl,< MDL,,1.9,ng/L
LIS,9/4/2018 9:26,Cyhalothrin (all isomers),< MDL,,0.5,ng/L
LIS,9/4/2018 9:26,Cymoxanil,< MDL,,3.9,ng/L
LIS,9/4/2018 9:26,Cypermethrin,< MDL,,1,ng/L
LIS,9/4/2018 9:26,Cyproconazole,< MDL,,4.7,ng/L
LIS,9/4/2018 9:26,Cyprodinil,< MDL,,7.4,ng/L
LIS,9/4/2018 9:26,DCPA,< MDL,,2,ng/L
LIS,9/4/2018 9:26,"N-(3,4-Dichlorophenyl)-N'-methylurea",< MDL,,3.5,ng/L
LIS,9/4/2018 9:26,"3,4-Dichlorophenylurea",< MDL,,3.4,ng/L
LIS,9/4/2018 9:26,Deltamethrin,< MDL,,0.6,ng/L
LIS,9/4/2018 9:26,Desthio-prothioconazole,< MDL,,3,ng/L
LIS,9/4/2018 9:26,Diazinon,< MDL,,0.9,ng/L
LIS,9/4/2018 9:26,Diazoxon,< MDL,,5,ng/L
LIS,9/4/2018 9:26,Dichlorvos,< MDL,,5.1,ng/L
LIS,9/4/2018 9:26,Difenoconazole,< MDL,,10.5,ng/L
LIS,9/4/2018 9:26,Dimethomorph,< MDL,,6,ng/L
LIS,9/4/2018 9:26,Dinotefuran,< MDL,,4.5,ng/L
LIS,9/4/2018 9:26,Dithiopyr,< MDL,,1.6,ng/L
LIS,9/4/2018 9:26,Diuron,2.1,J- estimated,3.2,ng/L
LIS,9/4/2018 9:26,EPTC,< MDL,,1.5,ng/L
LIS,9/4/2018 9:26,Esfenvalerate,< MDL,,0.5,ng/L
LIS,9/4/2018 9:26,Ethaboxam,< MDL,,3.8,ng/L
LIS,9/4/2018 9:26,Ethalfluralin,< MDL,,3,ng/L
LIS,9/4/2018 9:26,Etofenprox,< MDL,,2.2,ng/L
LIS,9/4/2018 9:26,Etoxazole,< MDL,,4.2,ng/L
LIS,9/4/2018 9:26,Famoxadone,< MDL,,2.5,ng/L
LIS,9/4/2018 9:26,Fenamidone,< MDL,,5.1,ng/L
LIS,9/4/2018 9:26,Fenarimol,< MDL,,6.5,ng/L
LIS,9/4/2018 9:26,Fenbuconazole,< MDL,,5.2,ng/L
LIS,9/4/2018 9:26,Fenhexamid,< MDL,,7.6,ng/L
LIS,9/4/2018 9:26,Fenpropathrin,< MDL,,0.6,ng/L
LIS,9/4/2018 9:26,Fenpyroximate,< MDL,,5.2,ng/L
LIS,9/4/2018 9:26,Fenthion,< MDL,,5.5,ng/L
LIS,9/4/2018 9:26,Fipronil,< MDL,,2.9,ng/L
LIS,9/4/2018 9:26,Desulfinylfipronil,< MDL,,1.6,ng/L
LIS,9/4/2018 9:26,Desulfinylfipronil amide,< MDL,,3.2,ng/L
LIS,9/4/2018 9:26,Fipronil sulfide,< MDL,,1.8,ng/L
LIS,9/4/2018 9:26,Fipronil sulfone,< MDL,,3.5,ng/L
LIS,9/4/2018 9:26,Flonicamid,< MDL,,3.4,ng/L
LIS,9/4/2018 9:26,Fluazinam,< MDL,,4.4,ng/L
LIS,9/4/2018 9:26,Flubendiamide,< MDL,,6.2,ng/L
LIS,9/4/2018 9:26,Fludioxonil,< MDL,,7.3,ng/L
LIS,9/4/2018 9:26,Flufenacet,< MDL,,4.7,ng/L
LIS,9/4/2018 9:26,Flumetralin,< MDL,,5.8,ng/L
LIS,9/4/2018 9:26,Fluopicolide,< MDL,,3.9,ng/L
LIS,9/4/2018 9:26,Fluopyram,11.5,,3.8,ng/L
LIS,9/4/2018 9:26,Fluoxastrobin,< MDL,,9.5,ng/L
LIS,9/4/2018 9:26,Flupyradifurone,6.9,,3,ng/L
LIS,9/4/2018 9:26,Fluridone,3.9,,3.7,ng/L
LIS,9/4/2018 9:26,Flusilazole,< MDL,,4.5,ng/L
LIS,9/4/2018 9:26,Flutolanil,< MDL,,4.4,ng/L
LIS,9/4/2018 9:26,Flutriafol,< MDL,,4.2,ng/L
LIS,9/4/2018 9:26,Fluxapyroxad,10.1,,4.8,ng/L
LIS,9/4/2018 9:26,Hexazinone,16.8,,8.4,ng/L
LIS,9/4/2018 9:26,Imazalil,< MDL,,10.5,ng/L
LIS,9/4/2018 9:26,Imidacloprid,< MDL,,3.8,ng/L
LIS,9/4/2018 9:26,Imidacloprid urea,< MDL,,4,ng/L
LIS,9/4/2018 9:26,Indaziflam,< MDL,,2.1,ng/L
LIS,9/4/2018 9:26,Indoxacarb,< MDL,,4.9,ng/L
LIS,9/4/2018 9:26,Ipconazole,< MDL,,7.8,ng/L
LIS,9/4/2018 9:26,Iprodione,< MDL,,4.4,ng/L
LIS,9/4/2018 9:26,Isofetamid,< MDL,,2,ng/L
LIS,9/4/2018 9:26,Kresoxim-methyl,< MDL,,4,ng/L
LIS,9/4/2018 9:26,Malathion,< MDL,,3.7,ng/L
LIS,9/4/2018 9:26,Malaoxon,< MDL,,5,ng/L
LIS,9/4/2018 9:26,Mandipropamid,< MDL,,3.3,ng/L
LIS,9/4/2018 9:26,Metalaxyl,< MDL,,5.1,ng/L
LIS,9/4/2018 9:26,Metconazole,< MDL,,5.2,ng/L
LIS,9/4/2018 9:26,Methidathion,< MDL,,7.2,ng/L
LIS,9/4/2018 9:26,Methoprene,< MDL,,6.4,ng/L
LIS,9/4/2018 9:26,Methoxyfenozide,142,,2.7,ng/L
LIS,9/4/2018 9:26,Methyl parathion,< MDL,,3.4,ng/L
LIS,9/4/2018 9:26,Metolachlor,13.1,,1.5,ng/L
LIS,9/4/2018 9:26,Molinate,< MDL,,3.2,ng/L
LIS,9/4/2018 9:26,Myclobutanil,< MDL,,6,ng/L
LIS,9/4/2018 9:26,Napropamide,< MDL,,8.2,ng/L
LIS,9/4/2018 9:26,Novaluron,< MDL,,2.9,ng/L
LIS,9/4/2018 9:26,Oryzalin,< MDL,,5,ng/L
LIS,9/4/2018 9:26,Oxadiazon,< MDL,,2.1,ng/L
LIS,9/4/2018 9:26,Oxathiapiprolin,< MDL,,3.2,ng/L
LIS,9/4/2018 9:26,Oxyfluorfen,< MDL,,3.1,ng/L
LIS,9/4/2018 9:26,"p,p'-DDD",< MDL,,4.1,ng/L
LIS,9/4/2018 9:26,"p,p'-DDE",< MDL,,3.6,ng/L
LIS,9/4/2018 9:26,"p,p'-DDT",< MDL,,4,ng/L
LIS,9/4/2018 9:26,Paclobutrazol,< MDL,,6.2,ng/L
LIS,9/4/2018 9:26,Piperonyl butoxide,6.9,,2.3,ng/L
LIS,9/4/2018 9:26,Pentachloroanisole,< MDL,,4.7,ng/L
LIS,9/4/2018 9:26,Pentachloronitrobenzene,< MDL,,3.1,ng/L
LIS,9/4/2018 9:26,Pebulate,< MDL,,2.3,ng/L
LIS,9/4/2018 9:26,Pendimethalin,< MDL,,2.3,ng/L
LIS,9/4/2018 9:26,Penoxsulam,4.8,,3.5,ng/L
LIS,9/4/2018 9:26,Penthiopyrad,< MDL,,3.2,ng/L
LIS,9/4/2018 9:26,Permethrin,< MDL,,0.6,ng/L
LIS,9/4/2018 9:26,Phenothrin,< MDL,,1,ng/L
LIS,9/4/2018 9:26,Phosmet,< MDL,,4.4,ng/L
LIS,9/4/2018 9:26,Picoxystrobin,< MDL,,4.2,ng/L
LIS,9/4/2018 9:26,Prodiamine,< MDL,,5.2,ng/L
LIS,9/4/2018 9:26,Prometon,< MDL,,2.5,ng/L
LIS,9/4/2018 9:26,Prometryn,< MDL,,1.8,ng/L
LIS,9/4/2018 9:26,Propanil,< MDL,,10.1,ng/L
LIS,9/4/2018 9:26,Propargite,< MDL,,6.1,ng/L
LIS,9/4/2018 9:26,Propiconazole,64.2,,5,ng/L
LIS,9/4/2018 9:26,Propyzamide,< MDL,,5,ng/L
LIS,9/4/2018 9:26,Pyraclostrobin,< MDL,,2.9,ng/L
LIS,9/4/2018 9:26,Pyridaben,< MDL,,5.4,ng/L
LIS,9/4/2018 9:26,Pyrimethanil,< MDL,,4.1,ng/L
LIS,9/4/2018 9:26,Pyriproxyfen,< MDL,,5.2,ng/L
LIS,9/4/2018 9:26,Quinoxyfen,< MDL,,3.3,ng/L
LIS,9/4/2018 9:26,Resmethrin,< MDL,,1,ng/L
LIS,9/4/2018 9:26,Sedaxane,< MDL,,5.2,ng/L
LIS,9/4/2018 9:26,Simazine,< MDL,,5,ng/L
LIS,9/4/2018 9:26,Sulfoxaflor,< MDL,,4.4,ng/L
LIS,9/4/2018 9:26,tau-Fluvalinate,< MDL,,0.7,ng/L
LIS,9/4/2018 9:26,Tebuconazole,< MDL,,3.7,ng/L
LIS,9/4/2018 9:26,Tebufenozide,< MDL,,3,ng/L
LIS,9/4/2018 9:26,Tebupirimfos,< MDL,,1.9,ng/L
LIS,9/4/2018 9:26,Tebupirimfos oxon,< MDL,,2.8,ng/L
LIS,9/4/2018 9:26,Tefluthrin,< MDL,,0.6,ng/L
LIS,9/4/2018 9:26,Tetraconazole,< MDL,,5.6,ng/L
LIS,9/4/2018 9:26,Tetradifon,< MDL,,3.8,ng/L
LIS,9/4/2018 9:26,Tetramethrin,< MDL,,0.5,ng/L
LIS,9/4/2018 9:26,Thiabendazole,< MDL,,3.6,ng/L
LIS,9/4/2018 9:26,Thiacloprid,< MDL,,3.2,ng/L
LIS,9/4/2018 9:26,Thiamethoxam,< MDL,,3.4,ng/L
LIS,9/4/2018 9:26,Thiamethoxam degradate CGA-355190,< MDL,,3.5,ng/L
LIS,9/4/2018 9:26,Thiamethoxam degradate NOA-407475,< MDL,,3.4,ng/L
LIS,9/4/2018 9:26,Thiazopyr,< MDL,,4.1,ng/L
LIS,9/4/2018 9:26,Thiobencarb,< MDL,,1.9,ng/L
LIS,9/4/2018 9:26,Tolfenpyrad,< MDL,,2.9,ng/L
LIS,9/4/2018 9:26,Triadimefon,< MDL,,8.9,ng/L
LIS,9/4/2018 9:26,Triadimenol,< MDL,,8,ng/L
LIS,9/4/2018 9:26,Triallate,< MDL,,2.4,ng/L
LIS,9/4/2018 9:26,Tribufos,< MDL,,3.1,ng/L
LIS,9/4/2018 9:26,Tricyclazole,< MDL,,4.1,ng/L
LIS,9/4/2018 9:26,Trifloxystrobin,< MDL,,4.7,ng/L
LIS,9/4/2018 9:26,Triflumizole,< MDL,,6.1,ng/L
LIS,9/4/2018 9:26,Trifluralin,< MDL,,2.1,ng/L
LIS,9/4/2018 9:26,Triticonazole,< MDL,,6.9,ng/L
LIS,9/4/2018 9:26,Zoxamide,< MDL,,3.5,ng/L
BL5,9/5/2018 12:20,"3,4-Dichloroaniline",47.1,,3.2,ng/L
BL5,9/5/2018 12:20,"3,5-Dichloroaniline",< MDL,,7.6,ng/L
BL5,9/5/2018 12:20,Acetamiprid,< MDL,,3.3,ng/L
BL5,9/5/2018 12:20,Acetochlor,< MDL,,1.5,ng/L
BL5,9/5/2018 12:20,Acibenzolar-S-methyl,< MDL,,3,ng/L
BL5,9/5/2018 12:20,Alachlor,< MDL,,1.7,ng/L
BL5,9/5/2018 12:20,Allethrin,< MDL,,1,ng/L
BL5,9/5/2018 12:20,Atrazine,< MDL,,2.3,ng/L
BL5,9/5/2018 12:20,Azinphos-methyl,< MDL,,9.4,ng/L
BL5,9/5/2018 12:20,Azinphos-methyl oxygen analog,< MDL,,9.4,ng/L
BL5,9/5/2018 12:20,Azoxystrobin,324,,3.1,ng/L
BL5,9/5/2018 12:20,Benfluralin,< MDL,,2,ng/L
BL5,9/5/2018 12:20,Benzovindiflupyr,< MDL,,3.4,ng/L
BL5,9/5/2018 12:20,Bifenthrin,< MDL,,0.7,ng/L
BL5,9/5/2018 12:20,Boscalid,5.4,,2.8,ng/L
BL5,9/5/2018 12:20,Bromoconazole,< MDL,,3.2,ng/L
BL5,9/5/2018 12:20,Butralin,< MDL,,2.6,ng/L
BL5,9/5/2018 12:20,Butylate,< MDL,,1.8,ng/L
BL5,9/5/2018 12:20,Captan,< MDL,,10.2,ng/L
BL5,9/5/2018 12:20,Carbaryl,< MDL,,6.5,ng/L
BL5,9/5/2018 12:20,Carbendazim,68.1,,4.2,ng/L
BL5,9/5/2018 12:20,Carbofuran,< MDL,,3.1,ng/L
BL5,9/5/2018 12:20,Carboxin,< MDL,,4.5,ng/L
BL5,9/5/2018 12:20,Chlorantraniliprole,5.2,,4,ng/L
BL5,9/5/2018 12:20,Chlorfenapyr,< MDL,,3.3,ng/L
BL5,9/5/2018 12:20,Chlorothalonil,< MDL,,4.1,ng/L
BL5,9/5/2018 12:20,Chlorpyrifos,< MDL,,2.1,ng/L
BL5,9/5/2018 12:20,Chlorpyrifos oxon,< MDL,,5,ng/L
BL5,9/5/2018 12:20,Clomazone,< MDL,,2.5,ng/L
BL5,9/5/2018 12:20,Clothianidin,< MDL,,3.9,ng/L
BL5,9/5/2018 12:20,Coumaphos,< MDL,,3.1,ng/L
BL5,9/5/2018 12:20,Cyantraniliprole,< MDL,,4.2,ng/L
BL5,9/5/2018 12:20,Cyazofamid,< MDL,,4.1,ng/L
BL5,9/5/2018 12:20,Cycloate,< MDL,,1.1,ng/L
BL5,9/5/2018 12:20,Cyfluthrin,< MDL,,1,ng/L
BL5,9/5/2018 12:20,Cyhalofop-butyl,< MDL,,1.9,ng/L
BL5,9/5/2018 12:20,Cyhalothrin (all isomers),< MDL,,0.5,ng/L
BL5,9/5/2018 12:20,Cymoxanil,< MDL,,3.9,ng/L
BL5,9/5/2018 12:20,Cypermethrin,< MDL,,1,ng/L
BL5,9/5/2018 12:20,Cyproconazole,< MDL,,4.7,ng/L
BL5,9/5/2018 12:20,Cyprodinil,< MDL,,7.4,ng/L
BL5,9/5/2018 12:20,DCPA,< MDL,,2,ng/L
BL5,9/5/2018 12:20,"N-(3,4-Dichlorophenyl)-N'-methylurea",< MDL,,3.5,ng/L
BL5,9/5/2018 12:20,"3,4-Dichlorophenylurea",< MDL,,3.4,ng/L
BL5,9/5/2018 12:20,Deltamethrin,< MDL,,0.6,ng/L
BL5,9/5/2018 12:20,Desthio-prothioconazole,< MDL,,3,ng/L
BL5,9/5/2018 12:20,Diazinon,< MDL,,0.9,ng/L
BL5,9/5/2018 12:20,Diazoxon,< MDL,,5,ng/L
BL5,9/5/2018 12:20,Dichlorvos,< MDL,,5.1,ng/L
BL5,9/5/2018 12:20,Difenoconazole,< MDL,,10.5,ng/L
BL5,9/5/2018 12:20,Dimethomorph,< MDL,,6,ng/L
BL5,9/5/2018 12:20,Dinotefuran,< MDL,,4.5,ng/L
BL5,9/5/2018 12:20,Dithiopyr,< MDL,,1.6,ng/L
BL5,9/5/2018 12:20,Diuron,2.5,J- estimated,3.2,ng/L
BL5,9/5/2018 12:20,EPTC,< MDL,,1.5,ng/L
BL5,9/5/2018 12:20,Esfenvalerate,< MDL,,0.5,ng/L
BL5,9/5/2018 12:20,Ethaboxam,< MDL,,3.8,ng/L
BL5,9/5/2018 12:20,Ethalfluralin,< MDL,,3,ng/L
BL5,9/5/2018 12:20,Etofenprox,< MDL,,2.2,ng/L
BL5,9/5/2018 12:20,Etoxazole,< MDL,,4.2,ng/L
BL5,9/5/2018 12:20,Famoxadone,< MDL,,2.5,ng/L
BL5,9/5/2018 12:20,Fenamidone,< MDL,,5.1,ng/L
BL5,9/5/2018 12:20,Fenarimol,< MDL,,6.5,ng/L
BL5,9/5/2018 12:20,Fenbuconazole,< MDL,,5.2,ng/L
BL5,9/5/2018 12:20,Fenhexamid,< MDL,,7.6,ng/L
BL5,9/5/2018 12:20,Fenpropathrin,< MDL,,0.6,ng/L
BL5,9/5/2018 12:20,Fenpyroximate,< MDL,,5.2,ng/L
BL5,9/5/2018 12:20,Fenthion,< MDL,,5.5,ng/L
BL5,9/5/2018 12:20,Fipronil,< MDL,,2.9,ng/L
BL5,9/5/2018 12:20,Desulfinylfipronil,< MDL,,1.6,ng/L
BL5,9/5/2018 12:20,Desulfinylfipronil amide,< MDL,,3.2,ng/L
BL5,9/5/2018 12:20,Fipronil sulfide,< MDL,,1.8,ng/L
BL5,9/5/2018 12:20,Fipronil sulfone,< MDL,,3.5,ng/L
BL5,9/5/2018 12:20,Flonicamid,< MDL,,3.4,ng/L
BL5,9/5/2018 12:20,Fluazinam,< MDL,,4.4,ng/L
BL5,9/5/2018 12:20,Flubendiamide,< MDL,,6.2,ng/L
BL5,9/5/2018 12:20,Fludioxonil,< MDL,,7.3,ng/L
BL5,9/5/2018 12:20,Flufenacet,< MDL,,4.7,ng/L
BL5,9/5/2018 12:20,Flumetralin,< MDL,,5.8,ng/L
BL5,9/5/2018 12:20,Fluopicolide,< MDL,,3.9,ng/L
BL5,9/5/2018 12:20,Fluopyram,< MDL,,3.8,ng/L
BL5,9/5/2018 12:20,Fluoxastrobin,< MDL,,9.5,ng/L
BL5,9/5/2018 12:20,Flupyradifurone,< MDL,,3,ng/L
BL5,9/5/2018 12:20,Fluridone,50.5,,3.7,ng/L
BL5,9/5/2018 12:20,Flusilazole,< MDL,,4.5,ng/L
BL5,9/5/2018 12:20,Flutolanil,< MDL,,4.4,ng/L
BL5,9/5/2018 12:20,Flutriafol,< MDL,,4.2,ng/L
BL5,9/5/2018 12:20,Fluxapyroxad,2.8,J- estimated,4.8,ng/L
BL5,9/5/2018 12:20,Hexazinone,13.4,,8.4,ng/L
BL5,9/5/2018 12:20,Imazalil,< MDL,,10.5,ng/L
BL5,9/5/2018 12:20,Imidacloprid,< MDL,,3.8,ng/L
BL5,9/5/2018 12:20,Imidacloprid urea,< MDL,,4,ng/L
BL5,9/5/2018 12:20,Indaziflam,< MDL,,2.1,ng/L
BL5,9/5/2018 12:20,Indoxacarb,< MDL,,4.9,ng/L
BL5,9/5/2018 12:20,Ipconazole,< MDL,,7.8,ng/L
BL5,9/5/2018 12:20,Iprodione,< MDL,,4.4,ng/L
BL5,9/5/2018 12:20,Isofetamid,< MDL,,2,ng/L
BL5,9/5/2018 12:20,Kresoxim-methyl,< MDL,,4,ng/L
BL5,9/5/2018 12:20,Malathion,< MDL,,3.7,ng/L
BL5,9/5/2018 12:20,Malaoxon,< MDL,,5,ng/L
BL5,9/5/2018 12:20,Mandipropamid,< MDL,,3.3,ng/L
BL5,9/5/2018 12:20,Metalaxyl,< MDL,,5.1,ng/L
BL5,9/5/2018 12:20,Metconazole,< MDL,,5.2,ng/L
BL5,9/5/2018 12:20,Methidathion,< MDL,,7.2,ng/L
BL5,9/5/2018 12:20,Methoprene,< MDL,,6.4,ng/L
BL5,9/5/2018 12:20,Methoxyfenozide,63.7,,2.7,ng/L
BL5,9/5/2018 12:20,Methyl parathion,< MDL,,3.4,ng/L
BL5,9/5/2018 12:20,Metolachlor,< MDL,,1.5,ng/L
BL5,9/5/2018 12:20,Molinate,< MDL,,3.2,ng/L
BL5,9/5/2018 12:20,Myclobutanil,< MDL,,6,ng/L
BL5,9/5/2018 12:20,Napropamide,< MDL,,8.2,ng/L
BL5,9/5/2018 12:20,Novaluron,< MDL,,2.9,ng/L
BL5,9/5/2018 12:20,Oryzalin,< MDL,,5,ng/L
