StationCode,DateTime,Analyte,Result,ResultQual,MDL,Units
STTD,11/8/2018 10:30,Oxadiazon,< MDL,,1.4,ng/g
STTD,11/8/2018 10:30,Oxyfluorfen,< MDL,,1.9,ng/g
STTD,11/8/2018 10:30,"p,p'-DDD",< MDL,,1,ng/g
STTD,11/8/2018 10:30,"p,p'-DDE",41.6,,1,ng/g
STTD,11/8/2018 10:30,"p,p'-DDT",< MDL,,0.8,ng/g
STTD,11/8/2018 10:30,Pentachloroanisole,< MDL,,1.1,ng/g
STTD,11/8/2018 10:30,Pentachloronitrobenzene,< MDL,,1.1,ng/g
STTD,11/8/2018 10:30,Pendimethalin,< MDL,,0.8,ng/g
STTD,11/8/2018 10:30,Permethrin,< MDL,,0.9,ng/g
STTD,11/8/2018 10:30,Phenothrin,< MDL,,0.9,ng/g
STTD,11/8/2018 10:30,Phosmet,< MDL,,0.9,ng/g
STTD,11/8/2018 10:30,Piperonyl butoxide,< MDL,,1.2,ng/g
STTD,11/8/2018 10:30,Prodiamine,< MDL,,1.4,ng/g
STTD,11/8/2018 10:30,Prometon,< MDL,,2.7,ng/g
STTD,11/8/2018 10:30,Prometryn,< MDL,,1.3,ng/g
STTD,11/8/2018 10:30,Propanil,< MDL,,2.2,ng/g
STTD,11/8/2018 10:30,Propargite,< MDL,,2.2,ng/g
STTD,11/8/2018 10:30,Propiconazole,< MDL,,1.1,ng/g
STTD,11/8/2018 10:30,Propyzamide,< MDL,,1.5,ng/g
STTD,11/8/2018 10:30,Pyridaben,< MDL,,1.2,ng/g
STTD,11/8/2018 10:30,Resmethrin,< MDL,,1.3,ng/g
STTD,11/8/2018 10:30,Simazine,< MDL,,1.3,ng/g
STTD,11/8/2018 10:30,tau-Fluvalinate,< MDL,,1.2,ng/g
STTD,11/8/2018 10:30,Tebupirimfos,< MDL,,1.5,ng/g
STTD,11/8/2018 10:30,Tefluthrin,< MDL,,0.7,ng/g
STTD,11/8/2018 10:30,Tetraconazole,< MDL,,1.1,ng/g
STTD,11/8/2018 10:30,Tetramethrin,< MDL,,0.9,ng/g
STTD,11/8/2018 10:30,Thiobencarb,< MDL,,0.6,ng/g
STTD,11/8/2018 10:30,Triadimefon,< MDL,,1.5,ng/g
STTD,11/8/2018 10:30,Triallate,< MDL,,1.4,ng/g
STTD,11/8/2018 10:30,Tribufos,< MDL,,2.2,ng/g
STTD,11/8/2018 10:30,Trifloxystrobin,< MDL,,1,ng/g
STTD,11/8/2018 10:30,Trifluralin,< MDL,,0.9,ng/g
STTD,11/8/2018 10:30,Zoxamide,< MDL,,1.1,ng/g
SHR,5/21/2019 9:59,"3,4-Dichloroaniline",4.1,,1.3,ng/g
SHR,5/21/2019 9:59,"3,5-Dichloroaniline",< MDL,,1.5,ng/g
SHR,5/21/2019 9:59,Allethrin,< MDL,,1.7,ng/g
SHR,5/21/2019 9:59,Atrazine,< MDL,,1.5,ng/g
SHR,5/21/2019 9:59,Azoxystrobin,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Benfluralin,< MDL,,1.7,ng/g
SHR,5/21/2019 9:59,Bifenthrin,24,,0.6,ng/g
SHR,5/21/2019 9:59,Boscalid,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Butralin,< MDL,,1.6,ng/g
SHR,5/21/2019 9:59,Carbaryl,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Carbofuran,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Chlorpyrifos,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Clomazone,< MDL,,2,ng/g
SHR,5/21/2019 9:59,Coumaphos,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Cycloate,< MDL,,0.8,ng/g
SHR,5/21/2019 9:59,Cyfluthrin,< MDL,,1.3,ng/g
SHR,5/21/2019 9:59,Cyhalofop-butyl,< MDL,,0.8,ng/g
SHR,5/21/2019 9:59,Cyhalothrin (all isomers),7.5,,0.7,ng/g
SHR,5/21/2019 9:59,Cypermethrin,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,DCPA,< MDL,,1.7,ng/g
SHR,5/21/2019 9:59,Deltamethrin,< MDL,,1.3,ng/g
SHR,5/21/2019 9:59,Diazinon,< MDL,,1.6,ng/g
SHR,5/21/2019 9:59,Dithiopyr,< MDL,,1.3,ng/g
SHR,5/21/2019 9:59,EPTC,< MDL,,0.8,ng/g
SHR,5/21/2019 9:59,Esfenvalerate,< MDL,,1,ng/g
SHR,5/21/2019 9:59,Ethalfluralin,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Etofenprox,< MDL,,1,ng/g
SHR,5/21/2019 9:59,Fenpropathrin,< MDL,,1,ng/g
SHR,5/21/2019 9:59,Fenpyroximate,< MDL,,1.9,ng/g
SHR,5/21/2019 9:59,Fipronil,< MDL,,1.6,ng/g
SHR,5/21/2019 9:59,Desulfinylfipronil,< MDL,,1.8,ng/g
SHR,5/21/2019 9:59,Desulfinylfipronil amide,< MDL,,2,ng/g
SHR,5/21/2019 9:59,Fipronil sulfide,< MDL,,1.5,ng/g
SHR,5/21/2019 9:59,Fipronil sulfone,< MDL,,1,ng/g
SHR,5/21/2019 9:59,Fludioxonil,< MDL,,2.5,ng/g
SHR,5/21/2019 9:59,Flufenacet,< MDL,,1,ng/g
SHR,5/21/2019 9:59,Flumetralin,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Fluopyram,< MDL,,3.8,ng/g
SHR,5/21/2019 9:59,Flutolanil,< MDL,,2.1,ng/g
SHR,5/21/2019 9:59,Fluxapyroxad,< MDL,,4.8,ng/g
SHR,5/21/2019 9:59,Hexazinone,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Iprodione,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Kresoxim-methyl,< MDL,,0.5,ng/g
SHR,5/21/2019 9:59,Malathion,< MDL,,1,ng/g
SHR,5/21/2019 9:59,Metconazole,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Methoprene,< MDL,,1.6,ng/g
SHR,5/21/2019 9:59,Methyl parathion,< MDL,,1.1,ng/g
SHR,5/21/2019 9:59,Metolachlor,< MDL,,0.7,ng/g
SHR,5/21/2019 9:59,Myclobutanil,< MDL,,1.7,ng/g
SHR,5/21/2019 9:59,Napropamide,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Novaluron,< MDL,,1.1,ng/g
SHR,5/21/2019 9:59,Oxadiazon,< MDL,,1.4,ng/g
SHR,5/21/2019 9:59,Oxyfluorfen,4.8,,1.9,ng/g
SHR,5/21/2019 9:59,"p,p'-DDD",5.6,,1,ng/g
SHR,5/21/2019 9:59,"p,p'-DDE",14.7,,1,ng/g
SHR,5/21/2019 9:59,"p,p'-DDT",5.8,,0.8,ng/g
SHR,5/21/2019 9:59,Pendimethalin,23.6,,0.8,ng/g
SHR,5/21/2019 9:59,Pentachloroanisole,< MDL,,1.1,ng/g
SHR,5/21/2019 9:59,Pentachloronitrobenzene,< MDL,,1.1,ng/g
SHR,5/21/2019 9:59,Permethrin,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Phenothrin,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Phosmet,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Piperonyl butoxide,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Prodiamine,< MDL,,1.4,ng/g
SHR,5/21/2019 9:59,Prometon,< MDL,,2.7,ng/g
SHR,5/21/2019 9:59,Prometryn,< MDL,,1.3,ng/g
SHR,5/21/2019 9:59,Propanil,< MDL,,2.2,ng/g
SHR,5/21/2019 9:59,Propargite,< MDL,,2.2,ng/g
SHR,5/21/2019 9:59,Propiconazole,< MDL,,1.1,ng/g
SHR,5/21/2019 9:59,Propyzamide,< MDL,,1.5,ng/g
SHR,5/21/2019 9:59,Pyridaben,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Resmethrin,< MDL,,1.3,ng/g
SHR,5/21/2019 9:59,Simazine,< MDL,,1.3,ng/g
SHR,5/21/2019 9:59,tau-Fluvalinate,< MDL,,1.2,ng/g
SHR,5/21/2019 9:59,Tebupirimfos,< MDL,,1.5,ng/g
SHR,5/21/2019 9:59,Tefluthrin,< MDL,,0.7,ng/g
SHR,5/21/2019 9:59,Tetraconazole,< MDL,,1.1,ng/g
SHR,5/21/2019 9:59,Tetramethrin,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Thiobencarb,37.8,,0.6,ng/g
SHR,5/21/2019 9:59,Triadimefon,< MDL,,1.5,ng/g
SHR,5/21/2019 9:59,Triallate,< MDL,,1.4,ng/g
SHR,5/21/2019 9:59,Tribufos,< MDL,,2.2,ng/g
SHR,5/21/2019 9:59,Trifloxystrobin,< MDL,,1,ng/g
SHR,5/21/2019 9:59,Trifluralin,< MDL,,0.9,ng/g
SHR,5/21/2019 9:59,Zoxamide,< MDL,,1.1,ng/g
STTD,5/20/2019 10:10,"3,4-Dichloroaniline",< MDL,,1.3,ng/g
STTD,5/20/2019 10:10,"3,5-Dichloroaniline",< MDL,,1.5,ng/g
STTD,5/20/2019 10:10,Allethrin,< MDL,,1.7,ng/g
STTD,5/20/2019 10:10,Atrazine,< MDL,,1.5,ng/g
STTD,5/20/2019 10:10,Azoxystrobin,< MDL,,0.9,ng/g
STTD,5/20/2019 10:10,Benfluralin,< MDL,,1.7,ng/g
STTD,5/20/2019 10:10,Bifenthrin,42.9,,0.6,ng/g
STTD,5/20/2019 10:10,Boscalid,16.1,,1.2,ng/g
STTD,5/20/2019 10:10,Butralin,< MDL,,1.6,ng/g
STTD,5/20/2019 10:10,Carbaryl,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,Carbofuran,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,Chlorpyrifos,< MDL,,0.9,ng/g
STTD,5/20/2019 10:10,Clomazone,< MDL,,2,ng/g
STTD,5/20/2019 10:10,Coumaphos,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,Cycloate,< MDL,,0.8,ng/g
STTD,5/20/2019 10:10,Cyfluthrin,< MDL,,1.3,ng/g
STTD,5/20/2019 10:10,Cyhalofop-butyl,< MDL,,0.8,ng/g
STTD,5/20/2019 10:10,Cyhalothrin (all isomers),< MDL,,0.7,ng/g
STTD,5/20/2019 10:10,Cypermethrin,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,DCPA,< MDL,,1.7,ng/g
STTD,5/20/2019 10:10,Deltamethrin,< MDL,,1.3,ng/g
STTD,5/20/2019 10:10,Diazinon,< MDL,,1.6,ng/g
STTD,5/20/2019 10:10,Dithiopyr,17.3,,1.3,ng/g
STTD,5/20/2019 10:10,EPTC,< MDL,,0.8,ng/g
STTD,5/20/2019 10:10,Esfenvalerate,< MDL,,1,ng/g
STTD,5/20/2019 10:10,Ethalfluralin,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,Etofenprox,< MDL,,1,ng/g
STTD,5/20/2019 10:10,Fenpropathrin,< MDL,,1,ng/g
STTD,5/20/2019 10:10,Fenpyroximate,< MDL,,1.9,ng/g
STTD,5/20/2019 10:10,Fipronil,< MDL,,1.6,ng/g
STTD,5/20/2019 10:10,Desulfinylfipronil,< MDL,,1.8,ng/g
STTD,5/20/2019 10:10,Desulfinylfipronil amide,< MDL,,2,ng/g
STTD,5/20/2019 10:10,Fipronil sulfide,< MDL,,1.5,ng/g
STTD,5/20/2019 10:10,Fipronil sulfone,< MDL,,1,ng/g
STTD,5/20/2019 10:10,Fludioxonil,< MDL,,2.5,ng/g
STTD,5/20/2019 10:10,Flufenacet,< MDL,,1,ng/g
STTD,5/20/2019 10:10,Flumetralin,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,Fluopyram,17.8,,3.8,ng/g
STTD,5/20/2019 10:10,Flutolanil,< MDL,,2.1,ng/g
STTD,5/20/2019 10:10,Fluxapyroxad,178,,4.8,ng/g
STTD,5/20/2019 10:10,Hexazinone,< MDL,,0.9,ng/g
STTD,5/20/2019 10:10,Iprodione,< MDL,,0.9,ng/g
STTD,5/20/2019 10:10,Kresoxim-methyl,< MDL,,0.5,ng/g
STTD,5/20/2019 10:10,Malathion,< MDL,,1,ng/g
STTD,5/20/2019 10:10,Metconazole,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,Methoprene,< MDL,,1.6,ng/g
STTD,5/20/2019 10:10,Methyl parathion,< MDL,,1.1,ng/g
STTD,5/20/2019 10:10,Metolachlor,8.6,,0.7,ng/g
STTD,5/20/2019 10:10,Myclobutanil,< MDL,,1.7,ng/g
STTD,5/20/2019 10:10,Napropamide,< MDL,,0.9,ng/g
STTD,5/20/2019 10:10,Novaluron,< MDL,,1.1,ng/g
STTD,5/20/2019 10:10,Oxadiazon,6.5,,1.4,ng/g
STTD,5/20/2019 10:10,Oxyfluorfen,97.6,,1.9,ng/g
STTD,5/20/2019 10:10,"p,p'-DDD",26,,1,ng/g
STTD,5/20/2019 10:10,"p,p'-DDE",128,,1,ng/g
STTD,5/20/2019 10:10,"p,p'-DDT",9.8,,0.8,ng/g
STTD,5/20/2019 10:10,Pendimethalin,149,,0.8,ng/g
STTD,5/20/2019 10:10,Pentachloroanisole,< MDL,,1.1,ng/g
STTD,5/20/2019 10:10,Pentachloronitrobenzene,< MDL,,1.1,ng/g
STTD,5/20/2019 10:10,Permethrin,< MDL,,0.9,ng/g
STTD,5/20/2019 10:10,Phenothrin,< MDL,,0.9,ng/g
STTD,5/20/2019 10:10,Phosmet,< MDL,,0.9,ng/g
STTD,5/20/2019 10:10,Piperonyl butoxide,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,Prodiamine,< MDL,,1.4,ng/g
STTD,5/20/2019 10:10,Prometon,< MDL,,2.7,ng/g
STTD,5/20/2019 10:10,Prometryn,< MDL,,1.3,ng/g
STTD,5/20/2019 10:10,Propanil,< MDL,,2.2,ng/g
STTD,5/20/2019 10:10,Propargite,< MDL,,2.2,ng/g
STTD,5/20/2019 10:10,Propiconazole,< MDL,,1.1,ng/g
STTD,5/20/2019 10:10,Propyzamide,< MDL,,1.5,ng/g
STTD,5/20/2019 10:10,Pyridaben,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,Resmethrin,< MDL,,1.3,ng/g
STTD,5/20/2019 10:10,Simazine,< MDL,,1.3,ng/g
STTD,5/20/2019 10:10,tau-Fluvalinate,< MDL,,1.2,ng/g
STTD,5/20/2019 10:10,Tebupirimfos,< MDL,,1.5,ng/g
STTD,5/20/2019 10:10,Tefluthrin,< MDL,,0.7,ng/g
STTD,5/20/2019 10:10,Tetraconazole,< MDL,,1.1,ng/g
STTD,5/20/2019 10:10,Tetramethrin,< MDL,,0.9,ng/g
STTD,5/20/2019 10:10,Thiobencarb,200,,0.6,ng/g
STTD,5/20/2019 10:10,Triadimefon,< MDL,,1.5,ng/g
STTD,5/20/2019 10:10,Triallate,< MDL,,1.4,ng/g
STTD,5/20/2019 10:10,Tribufos,< MDL,,2.2,ng/g
STTD,5/20/2019 10:10,Trifloxystrobin,< MDL,,1,ng/g
STTD,5/20/2019 10:10,Trifluralin,21.2,,0.9,ng/g
STTD,5/20/2019 10:10,Zoxamide,< MDL,,1.1,ng/g
SHR,6/4/2019 9:11,"3,4-Dichloroaniline",3.7,,1.3,ng/g
SHR,6/4/2019 9:11,"3,5-Dichloroaniline",< MDL,,1.5,ng/g
SHR,6/4/2019 9:11,Allethrin,< MDL,,1.7,ng/g
SHR,6/4/2019 9:11,Atrazine,< MDL,,1.5,ng/g
SHR,6/4/2019 9:11,Azoxystrobin,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Benfluralin,< MDL,,1.7,ng/g
SHR,6/4/2019 9:11,Bifenthrin,16.4,,0.6,ng/g
SHR,6/4/2019 9:11,Boscalid,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Butralin,< MDL,,1.6,ng/g
SHR,6/4/2019 9:11,Carbaryl,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Carbofuran,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Chlorpyrifos,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Clomazone,< MDL,,2,ng/g
SHR,6/4/2019 9:11,Coumaphos,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Cycloate,< MDL,,0.8,ng/g
SHR,6/4/2019 9:11,Cyfluthrin,< MDL,,1.3,ng/g
SHR,6/4/2019 9:11,Cyhalofop-butyl,< MDL,,0.8,ng/g
SHR,6/4/2019 9:11,Cyhalothrin (all isomers),< MDL,,0.7,ng/g
SHR,6/4/2019 9:11,Cypermethrin,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,DCPA,< MDL,,1.7,ng/g
SHR,6/4/2019 9:11,Deltamethrin,< MDL,,1.3,ng/g
SHR,6/4/2019 9:11,Diazinon,< MDL,,1.6,ng/g
SHR,6/4/2019 9:11,Dithiopyr,< MDL,,1.3,ng/g
SHR,6/4/2019 9:11,EPTC,< MDL,,0.8,ng/g
SHR,6/4/2019 9:11,Esfenvalerate,< MDL,,1,ng/g
SHR,6/4/2019 9:11,Ethalfluralin,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Etofenprox,< MDL,,1,ng/g
SHR,6/4/2019 9:11,Fenpropathrin,< MDL,,1,ng/g
SHR,6/4/2019 9:11,Fenpyroximate,< MDL,,1.9,ng/g
SHR,6/4/2019 9:11,Fipronil,< MDL,,1.6,ng/g
SHR,6/4/2019 9:11,Desulfinylfipronil,< MDL,,1.8,ng/g
SHR,6/4/2019 9:11,Desulfinylfipronil amide,< MDL,,2,ng/g
SHR,6/4/2019 9:11,Fipronil sulfide,< MDL,,1.5,ng/g
SHR,6/4/2019 9:11,Fipronil sulfone,< MDL,,1,ng/g
SHR,6/4/2019 9:11,Fludioxonil,< MDL,,2.5,ng/g
SHR,6/4/2019 9:11,Flufenacet,< MDL,,1,ng/g
SHR,6/4/2019 9:11,Flumetralin,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Fluopyram,< MDL,,3.8,ng/g
SHR,6/4/2019 9:11,Flutolanil,< MDL,,2.1,ng/g
SHR,6/4/2019 9:11,Fluxapyroxad,< MDL,,4.8,ng/g
SHR,6/4/2019 9:11,Hexazinone,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Iprodione,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Kresoxim-methyl,< MDL,,0.5,ng/g
SHR,6/4/2019 9:11,Malathion,< MDL,,1,ng/g
SHR,6/4/2019 9:11,Metconazole,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Methoprene,< MDL,,1.6,ng/g
SHR,6/4/2019 9:11,Methyl parathion,< MDL,,1.1,ng/g
SHR,6/4/2019 9:11,Metolachlor,< MDL,,0.7,ng/g
SHR,6/4/2019 9:11,Myclobutanil,< MDL,,1.7,ng/g
SHR,6/4/2019 9:11,Napropamide,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Novaluron,< MDL,,1.1,ng/g
SHR,6/4/2019 9:11,Oxadiazon,< MDL,,1.4,ng/g
SHR,6/4/2019 9:11,Oxyfluorfen,< MDL,,1.9,ng/g
SHR,6/4/2019 9:11,"p,p'-DDD",6.2,,1,ng/g
SHR,6/4/2019 9:11,"p,p'-DDE",16,,1,ng/g
SHR,6/4/2019 9:11,"p,p'-DDT",6.6,,0.8,ng/g
SHR,6/4/2019 9:11,Pendimethalin,20.3,,0.8,ng/g
SHR,6/4/2019 9:11,Pentachloroanisole,< MDL,,1.1,ng/g
SHR,6/4/2019 9:11,Pentachloronitrobenzene,< MDL,,1.1,ng/g
SHR,6/4/2019 9:11,Permethrin,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Phenothrin,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Phosmet,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Piperonyl butoxide,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Prodiamine,< MDL,,1.4,ng/g
SHR,6/4/2019 9:11,Prometon,< MDL,,2.7,ng/g
SHR,6/4/2019 9:11,Prometryn,< MDL,,1.3,ng/g
SHR,6/4/2019 9:11,Propanil,< MDL,,2.2,ng/g
SHR,6/4/2019 9:11,Propargite,< MDL,,2.2,ng/g
SHR,6/4/2019 9:11,Propiconazole,< MDL,,1.1,ng/g
SHR,6/4/2019 9:11,Propyzamide,< MDL,,1.5,ng/g
SHR,6/4/2019 9:11,Pyridaben,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Resmethrin,< MDL,,1.3,ng/g
SHR,6/4/2019 9:11,Simazine,< MDL,,1.3,ng/g
SHR,6/4/2019 9:11,tau-Fluvalinate,< MDL,,1.2,ng/g
SHR,6/4/2019 9:11,Tebupirimfos,< MDL,,1.5,ng/g
SHR,6/4/2019 9:11,Tefluthrin,< MDL,,0.7,ng/g
SHR,6/4/2019 9:11,Tetraconazole,< MDL,,1.1,ng/g
SHR,6/4/2019 9:11,Tetramethrin,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Thiobencarb,33.8,,0.6,ng/g
SHR,6/4/2019 9:11,Triadimefon,< MDL,,1.5,ng/g
SHR,6/4/2019 9:11,Triallate,< MDL,,1.4,ng/g
SHR,6/4/2019 9:11,Tribufos,< MDL,,2.2,ng/g
SHR,6/4/2019 9:11,Trifloxystrobin,< MDL,,1,ng/g
SHR,6/4/2019 9:11,Trifluralin,< MDL,,0.9,ng/g
SHR,6/4/2019 9:11,Zoxamide,< MDL,,1.1,ng/g
STTD,6/3/2019 9:22,"3,4-Dichloroaniline",4.9,,1.3,ng/g
STTD,6/3/2019 9:22,"3,5-Dichloroaniline",< MDL,,1.5,ng/g
STTD,6/3/2019 9:22,Allethrin,< MDL,,1.7,ng/g
STTD,6/3/2019 9:22,Atrazine,< MDL,,1.5,ng/g
STTD,6/3/2019 9:22,Azoxystrobin,< MDL,,0.9,ng/g
STTD,6/3/2019 9:22,Benfluralin,< MDL,,1.7,ng/g
STTD,6/3/2019 9:22,Bifenthrin,20.5,,0.6,ng/g
STTD,6/3/2019 9:22,Boscalid,10.2,,1.2,ng/g
STTD,6/3/2019 9:22,Butralin,< MDL,,1.6,ng/g
STTD,6/3/2019 9:22,Carbaryl,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,Carbofuran,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,Chlorpyrifos,< MDL,,0.9,ng/g
STTD,6/3/2019 9:22,Clomazone,22.9,,2,ng/g
STTD,6/3/2019 9:22,Coumaphos,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,Cycloate,< MDL,,0.8,ng/g
STTD,6/3/2019 9:22,Cyfluthrin,< MDL,,1.3,ng/g
STTD,6/3/2019 9:22,Cyhalofop-butyl,< MDL,,0.8,ng/g
STTD,6/3/2019 9:22,Cyhalothrin (all isomers),9.4,,0.7,ng/g
STTD,6/3/2019 9:22,Cypermethrin,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,DCPA,< MDL,,1.7,ng/g
STTD,6/3/2019 9:22,Deltamethrin,< MDL,,1.3,ng/g
STTD,6/3/2019 9:22,Diazinon,< MDL,,1.6,ng/g
STTD,6/3/2019 9:22,Dithiopyr,< MDL,,1.3,ng/g
STTD,6/3/2019 9:22,EPTC,< MDL,,0.8,ng/g
STTD,6/3/2019 9:22,Esfenvalerate,< MDL,,1,ng/g
STTD,6/3/2019 9:22,Ethalfluralin,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,Etofenprox,< MDL,,1,ng/g
STTD,6/3/2019 9:22,Fenpropathrin,< MDL,,1,ng/g
STTD,6/3/2019 9:22,Fenpyroximate,< MDL,,1.9,ng/g
STTD,6/3/2019 9:22,Fipronil,< MDL,,1.6,ng/g
STTD,6/3/2019 9:22,Desulfinylfipronil,< MDL,,1.8,ng/g
STTD,6/3/2019 9:22,Desulfinylfipronil amide,< MDL,,2,ng/g
STTD,6/3/2019 9:22,Fipronil sulfide,< MDL,,1.5,ng/g
STTD,6/3/2019 9:22,Fipronil sulfone,< MDL,,1,ng/g
STTD,6/3/2019 9:22,Fludioxonil,< MDL,,2.5,ng/g
STTD,6/3/2019 9:22,Flufenacet,< MDL,,1,ng/g
STTD,6/3/2019 9:22,Flumetralin,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,Fluopyram,19.5,,3.8,ng/g
STTD,6/3/2019 9:22,Flutolanil,< MDL,,2.1,ng/g
STTD,6/3/2019 9:22,Fluxapyroxad,69.4,,4.8,ng/g
STTD,6/3/2019 9:22,Hexazinone,< MDL,,0.9,ng/g
STTD,6/3/2019 9:22,Iprodione,< MDL,,0.9,ng/g
STTD,6/3/2019 9:22,Kresoxim-methyl,< MDL,,0.5,ng/g
STTD,6/3/2019 9:22,Malathion,< MDL,,1,ng/g
STTD,6/3/2019 9:22,Metconazole,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,Methoprene,< MDL,,1.6,ng/g
STTD,6/3/2019 9:22,Methyl parathion,< MDL,,1.1,ng/g
STTD,6/3/2019 9:22,Metolachlor,7.5,,0.7,ng/g
STTD,6/3/2019 9:22,Myclobutanil,< MDL,,1.7,ng/g
STTD,6/3/2019 9:22,Napropamide,< MDL,,0.9,ng/g
STTD,6/3/2019 9:22,Novaluron,< MDL,,1.1,ng/g
STTD,6/3/2019 9:22,Oxadiazon,< MDL,,1.4,ng/g
STTD,6/3/2019 9:22,Oxyfluorfen,36.1,,1.9,ng/g
STTD,6/3/2019 9:22,"p,p'-DDD",14.5,,1,ng/g
STTD,6/3/2019 9:22,"p,p'-DDE",72.6,,1,ng/g
STTD,6/3/2019 9:22,"p,p'-DDT",7.1,,0.8,ng/g
STTD,6/3/2019 9:22,Pendimethalin,40.9,,0.8,ng/g
STTD,6/3/2019 9:22,Pentachloroanisole,< MDL,,1.1,ng/g
STTD,6/3/2019 9:22,Pentachloronitrobenzene,< MDL,,1.1,ng/g
STTD,6/3/2019 9:22,Permethrin,< MDL,,0.9,ng/g
STTD,6/3/2019 9:22,Phenothrin,< MDL,,0.9,ng/g
STTD,6/3/2019 9:22,Phosmet,< MDL,,0.9,ng/g
STTD,6/3/2019 9:22,Piperonyl butoxide,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,Prodiamine,< MDL,,1.4,ng/g
STTD,6/3/2019 9:22,Prometon,< MDL,,2.7,ng/g
STTD,6/3/2019 9:22,Prometryn,< MDL,,1.3,ng/g
STTD,6/3/2019 9:22,Propanil,< MDL,,2.2,ng/g
STTD,6/3/2019 9:22,Propargite,< MDL,,2.2,ng/g
STTD,6/3/2019 9:22,Propiconazole,< MDL,,1.1,ng/g
STTD,6/3/2019 9:22,Propyzamide,< MDL,,1.5,ng/g
STTD,6/3/2019 9:22,Pyridaben,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,Resmethrin,< MDL,,1.3,ng/g
STTD,6/3/2019 9:22,Simazine,< MDL,,1.3,ng/g
STTD,6/3/2019 9:22,tau-Fluvalinate,< MDL,,1.2,ng/g
STTD,6/3/2019 9:22,Tebupirimfos,< MDL,,1.5,ng/g
STTD,6/3/2019 9:22,Tefluthrin,< MDL,,0.7,ng/g
STTD,6/3/2019 9:22,Tetraconazole,< MDL,,1.1,ng/g
STTD,6/3/2019 9:22,Tetramethrin,< MDL,,0.9,ng/g
STTD,6/3/2019 9:22,Thiobencarb,568,,0.6,ng/g
STTD,6/3/2019 9:22,Triadimefon,< MDL,,1.5,ng/g
STTD,6/3/2019 9:22,Triallate,< MDL,,1.4,ng/g
STTD,6/3/2019 9:22,Tribufos,< MDL,,2.2,ng/g
STTD,6/3/2019 9:22,Trifloxystrobin,< MDL,,1,ng/g
