SampleID,Genus,BV.Density,,Year,Month,StationCode,Region,WYType,FlowPulseType,FlowPulseCategory,ActionPhase
RYI.2016.08.25,Chlorella,24151.5204,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.25,Cyclotella,10353.6544,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.25,Eucapsis,23073.5152,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.25,Navicula,17168.509,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.25,Nitzschia,8499.4254,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.25,Plagioselmis,23891.7782,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RVB.2016.08.25,Aulacoseira,9819293.827,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.25,Chlorella,71671.626,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.25,Cyclotella,49698.0928,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.25,Eucapsis,40084.2216,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.25,Merismopedia,158.5496,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.25,Monoraphidium,8853.5538,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.25,Plagioselmis,38992.3914,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.25,Planktolyngbya,3052.0798,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
LIS.2016.08.30,Cyclotella,406824.552,,2016,Aug,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.08.30,Drepanochloris,10455.6528,,2016,Aug,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.08.30,Eucapsis,86432.2704,,2016,Aug,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.08.30,Merismopedia,2297.2032,,2016,Aug,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.08.30,Nitzschia,11080.6272,,2016,Aug,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.08.30,Synechococcus,16305.6384,,2016,Aug,LIS,Upstream,BN,MA-SR,High,After
STTD.2016.08.30,Aulacoseira,589572.9528,,2016,Aug,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.08.30,Chlorella,13976.1684,,2016,Aug,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.08.30,Cyclotella,154979.7495,,2016,Aug,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.08.30,Eucapsis,88058.8695,,2016,Aug,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.08.30,Snowella,9812.9175,,2016,Aug,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.08.30,Synechococcus,109229.0325,,2016,Aug,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.08.30,Ulnaria,58639.4211,,2016,Aug,STTD,Upstream,BN,MA-SR,High,After
LIB.2016.08.30,Chlorella,2875.2576,,2016,Aug,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.08.30,Cyclotella,87177.36,,2016,Aug,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.08.30,Eucapsis,36237.2544,,2016,Aug,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.08.30,Merismopedia,260.2496,,2016,Aug,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.08.30,Monoraphidium,2932.8128,,2016,Aug,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.08.30,Nitzschia,6117.1168,,2016,Aug,LIB,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Chlorella,12651.639,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Desmodesmus,2348.346,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Eucapsis,18853.835,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Merismopedia,204.204,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Navicula,52936.884,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Ochromonas,18655.637,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Rhodomonas,82376.294,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Synechococcus,2300.298,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Trachelomonas,89761.672,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.08.30,Ulnaria,98959.861,,2016,Aug,RYI,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Achnanthidium,3478.1175,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Chlorella,8872.578,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Cyclotella,11411.829,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Desmodesmus,1239.381,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Drepanochloris,766.4085,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Eucapsis,13566.267,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Merismopedia,525.096,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Monoraphidium,10738.728,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Nitzschia,6762.5415,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Rhodomonas,34664.058,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Scenedesmus,3909.906,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Snowella,18.018,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.08.30,Ulnaria,597261.951,,2016,Aug,RVB,Downstream,BN,MA-SR,High,After
RD22.2016.08.31,Carteria,482195.9536,,2016,Aug,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.08.31,Chlamydomonas,43426.7288,,2016,Aug,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.08.31,Cyclotella,65142.968,,2016,Aug,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.08.31,Drepanochloris,2305.5896,,2016,Aug,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.08.31,Eucapsis,81224.5992,,2016,Aug,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.08,Carteria,619917.8004,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.08,Chlorella,406143.7224,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.08,Cyclotella,2169721.31,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.08,Drepanochloris,25800.6304,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.08,Eucapsis,194189.3816,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.08,Planktolyngbya,30521.1368,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.08,Pseudanabaena,37800.0856,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
STTD.2016.09.08,Chlorella,642709.5584,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.08,Cyclotella,2167072.782,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.08,Eucapsis,207359.9548,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.08,Merismopedia,5261.0224,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.08,Navicula,678032.279,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.08,Plagioselmis,194964.1212,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.08,Tryblionella,581171.8118,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
I80.2016.09.08,Carteria,1045643.23,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.08,Chlorella,60420.345,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.08,Cyclotella,74449.43,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.08,Drepanochloris,10546.455,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.08,Eucapsis,295195.604,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.08,Fragilaria,846791.628,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.08,Monoraphidium,25337.776,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.08,Nitzschia,72865.819,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.08,Plagioselmis,122463.727,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
BL5.2016.09.08,Achnanthidium,42453.216,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.08,Chlorella,14822.9664,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.08,Cocconeis,113005.8816,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.08,Cyclotella,22532.8608,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.08,Eucapsis,27024.0432,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.08,Nitzschia,5138.6784,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.08,Plagioselmis,121853.1168,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
RYI.2016.09.08,Chlorella,99542.82,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.09.08,Cyclotella,36161.219,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.09.08,Eucapsis,20367.9924,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.09.08,Merismopedia,330.308,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.09.08,Plagioselmis,37638.5966,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
LIS.2016.09.08,Achnanthidium,60095.136,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.08,Aulacoseira,1678940.237,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.08,Cyclotella,2246829.888,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.08,Drepanochloris,17769.5424,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.08,Eucapsis,116519.2512,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.08,Merismopedia,19143.36,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.08,Microcystis,69028.704,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.08,Monoraphidium,20997.6384,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.08,Plagioselmis,358386.2208,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.08,Trachelomonas,10693218.14,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
RVB.2016.09.08,Aulacoseira,20522.9264,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Cyclotella,10329.924,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Drepanochloris,113.0504,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Eucapsis,5750.2568,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Gomphonema,69415.648,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Merismopedia,367.5264,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Navicula,15219.4664,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Nitzschia,2519.5376,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Plagioselmis,87749.6304,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Skeletonema,18470.904,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.08,Ulnaria,452021.44,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
STTD.2016.09.13,Cyclotella,1068278.003,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.13,Eucapsis,220248.4895,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.13,Nitzschia,176904.0774,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.13,Plagioselmis,117062.1105,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
STTD.2016.09.13,Skeletonema,52865.7704,,2016,Sep,STTD,Upstream,BN,MA-SR,High,After
BL5.2016.09.13,Amphora,394951.5232,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.13,Cocconeis,211982.0024,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.13,Cyclotella,285111.1648,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.13,Eucapsis,91487.6352,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.13,Halamphora,42414.7992,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
BL5.2016.09.13,Navicula,75337.0088,,2016,Sep,BL5,Downstream,BN,MA-SR,High,After
RD22.2016.09.13,Chlamydomonas,183343.0272,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.13,Chlorella,740615.0232,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.13,Cyclotella,712904.5696,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.13,Drepanochloris,8675.2818,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.13,Eucapsis,252691.23,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.13,Navicula,867870.5068,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
RD22.2016.09.13,Plagioselmis,203270.0504,,2016,Sep,RD22,Upstream,BN,MA-SR,High,After
LIB.2016.09.13,Aulacoseira,4046181.878,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.09.13,Chlorella,10165.116,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.09.13,Eucapsis,27335.0395,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.09.13,Halamphora,11807.5565,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.09.13,Merismopedia,390.966,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.09.13,Monoraphidium,6050.3905,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.09.13,Navicula,178039.017,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.09.13,Nitzschia,7056.553,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.09.13,Plagioselmis,64658.877,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
LIB.2016.09.13,Skeletonema,10973.879,,2016,Sep,LIB,Downstream,BN,MA-SR,High,After
I80.2016.09.13,Carteria,1281004.903,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Chlamydomonas,144642.0816,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Chlorella,1313994.396,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Chrysococcus,218926.9972,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Cryptomonas,510166.0266,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Cyclotella,3029844.421,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Eucapsis,264789.7798,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Fragilaria,149533.7514,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Monoraphidium,25206.0628,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Nitzschia,138993.6894,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Plagioselmis,3245762.546,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Planktolyngbya,26160.9744,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Skeletonema,28350.0642,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
I80.2016.09.13,Synechococcus,9702.2622,,2016,Sep,I80,Upstream,BN,MA-SR,High,After
RYI.2016.09.13,Chlorella,443685.4344,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.09.13,Cyclotella,58639.4211,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.09.13,Eucapsis,83026.9341,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.09.13,Nitzschia,21035.0343,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
RYI.2016.09.13,Plagioselmis,110696.1441,,2016,Sep,RYI,Downstream,BN,MA-SR,High,After
LIS.2016.09.13,Carteria,2166348.307,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.13,Cryptomonas,1391464.446,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.13,Cyclotella,935321.3968,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.13,Eucapsis,291197.8076,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
LIS.2016.09.13,Nitzschia,1593520.068,,2016,Sep,LIS,Upstream,BN,MA-SR,High,After
RVB.2016.09.13,Chlamydomonas,25411.1768,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.13,Chlorella,49683.6792,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.13,Cyclotella,49698.0928,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.13,Drepanochloris,2580.0344,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.13,Eucapsis,35897.0708,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.13,Nitzschia,51897.9685,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.13,Plagioselmis,60980.3382,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
RVB.2016.09.13,Synechococcus,11642.5854,,2016,Sep,RVB,Downstream,BN,MA-SR,High,After
LIS.2017.07.19,Chlorella,150804.1314,,2017,Jul,LIS,Upstream,W,CA,Low,Before
LIS.2017.07.19,Eucapsis,751948.6767,,2017,Jul,LIS,Upstream,W,CA,Low,Before
STTD.2017.07.19,Chlorella,815098.128,,2017,Jul,STTD,Upstream,W,CA,Low,Before
STTD.2017.07.19,Eucapsis,225431.2064,,2017,Jul,STTD,Upstream,W,CA,Low,Before
STTD.2017.07.19,Plagioselmis,2748199.55,,2017,Jul,STTD,Upstream,W,CA,Low,Before
BL5.2017.07.19,Chlorella,35187.5916,,2017,Jul,BL5,Downstream,W,CA,Low,Before
BL5.2017.07.19,Chromulina,6472.6791,,2017,Jul,BL5,Downstream,W,CA,Low,Before
BL5.2017.07.19,Eucapsis,109116.6675,,2017,Jul,BL5,Downstream,W,CA,Low,Before
BL5.2017.07.19,Nitzschia,148610.3699,,2017,Jul,BL5,Downstream,W,CA,Low,Before
BL5.2017.07.19,Snowella,1711.634,,2017,Jul,BL5,Downstream,W,CA,Low,Before
LIB.2017.07.19,Chlorella,12064.1832,,2017,Jul,LIB,Downstream,W,CA,Low,Before
LIB.2017.07.19,Chromulina,3909.689,,2017,Jul,LIB,Downstream,W,CA,Low,Before
LIB.2017.07.19,Cyclotella,54677.9916,,2017,Jul,LIB,Downstream,W,CA,Low,Before
LIB.2017.07.19,Drepanochloris,23420.2983,,2017,Jul,LIB,Downstream,W,CA,Low,Before
LIB.2017.07.19,Eucapsis,38979.7795,,2017,Jul,LIB,Downstream,W,CA,Low,Before
LIB.2017.07.19,Pedinomonas,4140.3066,,2017,Jul,LIB,Downstream,W,CA,Low,Before
LIB.2017.07.19,Plagioselmis,40653.5588,,2017,Jul,LIB,Downstream,W,CA,Low,Before
LIB.2017.07.19,Scenedesmus,1908.0003,,2017,Jul,LIB,Downstream,W,CA,Low,Before
LIB.2017.07.19,Ulnaria,9633.6899,,2017,Jul,LIB,Downstream,W,CA,Low,Before
RYI.2017.07.19,Aulacoseira,41418.9997,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RYI.2017.07.19,Chlorella,117113.1,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RYI.2017.07.19,Cocconeis,46602.0051,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RYI.2017.07.19,Cyclotella,519237.4448,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RYI.2017.07.19,Drepanochloris,2810.7144,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RYI.2017.07.19,Eucapsis,38491.1722,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RYI.2017.07.19,Nitzschia,8726.4274,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RYI.2017.07.19,Plagioselmis,135397.7581,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RYI.2017.07.19,Skeletonema,13585.1196,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RYI.2017.07.19,Ulnaria,63526.3495,,2017,Jul,RYI,Downstream,W,CA,Low,Before
RVB.2017.07.19,Aulacoseira,36359.872,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.19,Chlorella,112135.0464,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.19,Cocconeis,54176.96,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.19,Cyclotella,804021.12,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.19,Eucapsis,28927.744,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.19,Merismopedia,880.8448,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.19,Monoraphidium,2557.4528,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.19,Nitzschia,8443.0976,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.19,Plagioselmis,210164.064,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.19,Rhoicosphenia,25274.24,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RCS.2017.07.20,Chlorella,365244.6784,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.20,Cyclotella,6829311.557,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.20,Desmodesmus,100824.2512,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.20,Dictyosphaerium,136840.634,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.20,Eucapsis,309355.324,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.20,Monoraphidium,20719.78,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.20,Plagioselmis,993972.8896,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.20,Planktothrix,1218431.167,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.20,Snowella,6846.536,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.20,Thalassiosira,286707.7036,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RD22.2017.07.20,Carteria,3827826.209,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Chlorella,378289.1312,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Cyclotella,4954495.776,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Desmodesmus,217936.0512,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Eucapsis,359587.2776,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Euglena,30889228.2,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Merismopedia,10522.0448,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Monoraphidium,63816.9224,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Navicula,1735759.031,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Ochromonas,1626196.438,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Plagioselmis,5016204.686,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.20,Tetradesmus,1807125.16,,2017,Jul,RD22,Upstream,W,CA,Low,Before
I80.2017.07.20,Chlorella,163055.298,,2017,Jul,I80,Upstream,W,CA,Low,Before
I80.2017.07.20,Craticula,79410.6327,,2017,Jul,I80,Upstream,W,CA,Low,Before
I80.2017.07.20,Cyclotella,2080621.637,,2017,Jul,I80,Upstream,W,CA,Low,Before
I80.2017.07.20,Eucapsis,232781.7072,,2017,Jul,I80,Upstream,W,CA,Low,Before
I80.2017.07.20,Monoraphidium,15900.1437,,2017,Jul,I80,Upstream,W,CA,Low,Before
I80.2017.07.20,Nitzschia,211551.487,,2017,Jul,I80,Upstream,W,CA,Low,Before
I80.2017.07.20,Plagioselmis,935060.5754,,2017,Jul,I80,Upstream,W,CA,Low,Before
RCS.2017.07.27,Chlorella,207017.628,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.27,Cyclotella,712904.5696,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.27,Eucapsis,409819.2312,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.27,Nitzschia,277068.5016,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RCS.2017.07.27,Planktolyngbya,8107.74,,2017,Jul,RCS,Upstream,W,CA,Low,Before
RD22.2017.07.27,Carteria,5160792.716,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.27,Chlorella,716724.216,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.27,Cyclotella,328381.4872,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.27,Drepanochloris,9513.0816,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.27,Eucapsis,340290.8564,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.27,Monoraphidium,50394.1084,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.27,Navicula,1003485.971,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.27,Nitzschia,456555.848,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RD22.2017.07.27,Plagioselmis,2431457.174,,2017,Jul,RD22,Upstream,W,CA,Low,Before
RVB.2017.07.27,Achnanthidium,32545.9088,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.27,Aulacoseira,100008.7636,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.27,Chlorella,265066.104,,2017,Jul,RVB,Downstream,W,CA,Low,Before
RVB.2017.07.27,Cyclotella,111820.7088,,2017,Jul,RVB,Downstream,W,CA,Low,Before
