"","s.d","Acanthocyclops vernalis adult","Acanthocyclops vernalis copepodid","Acartia copepodid","Acartiella sinensis","Alona","Alonella","Anchistropus sp.","Arctodiaptomus dorsalis","Baby clam","Baby snail","Barnacles","Bosmina","Calanoid copepodids","Camptocercus","Ceriodaphnia","Chydorus","Cladocera nauplii","Clam","Copepod nauplii","Corophium spp.","Cyclopoid adult","Cyclopoid copepodid","Daphnia","Diacyclops thomasi","Diaphanosoma","Diaptomus copepodid","Diaptomus spp.","Disparalona","Ectocyclops phaleratus copepodid","Ergasilus sp.","Eucyclops agilis","Eucyclops elegans","Eucyclops pectinifer","Eucyclops phaleratus","Eucyclops prionophorus","Eucyclops spp.","Eurycercus","Eurycerus","Eurytemora affinis adult","Eurytemora affinis copepodid","Graptoleberis","Harpacticoids","Ilyocryptus","Insect larvae","Kurzia","Larval Fish","Leptodiaptomus siciloides","Leydigia","Limnoithona copepodid","Limnoithona spp.","Limnoithona tetraspina","Macrocyclops albidus","Macrocyclops spp.","Macrothrix","Mesocyclops edax","Microcyclops","Microcyclops rubellus","Moina","Monospilus","Monospilus dispar","Osphranticum copepodid","Osphranticum labronectum","Ostracods","Other Cyclopoids","Paracyclops chiltoni","Paracyclops fimbriatus","Paracyclops spp.","Picripleuroxus","Pleuroxus","Pseudochydorus globosus","Pseudochydorus sp.","Pseudodiaptomus forbesi adult","Pseudodiaptomus forbesi copepodid","Pseudodiaptomus spp.","Rotifers","Scapholeberis","Sida","Simocephalus","Sinocalanus doerrii adult","Sinocalanus doerrii copepodid","Skistodiaptomus pallidus adult","Tropocyclops prasinus","Tropocyclops sp.","UNIDENTIFIED"
"204","RD22_2019-10-15",NA,NA,NA,NA,12.6635879900395,12.6635879900395,NA,NA,NA,NA,NA,63.3179399501973,28.4930729775888,NA,31.6589699750986,37.9907639701184,NA,NA,12.6635879900395,NA,NA,686.999648459641,15.8294849875493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16589699750986,NA,NA,NA,NA,NA,6.33179399501973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16589699750986,NA,NA,6.33179399501973,53.8202489576677,NA,NA,NA,3.16589699750986,37.9907639701184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4115.66609676282,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","RMB_2019-08-06",5.19392169268285,NA,NA,NA,197.369024321949,NA,NA,NA,NA,NA,NA,20.7756867707314,36.35745184878,NA,150.623729087803,176.593337551217,NA,NA,NA,NA,NA,316.829223253654,NA,NA,15.5817650780486,NA,NA,161.011572473169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3878433853657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9392169268285,NA,NA,NA,NA,NA,208.755698802061,NA,NA,NA,NA,5.19392169268285,NA,NA,NA,NA,NA,NA,514.198247575603,NA,51.9392169268285,10.3878433853657,NA,NA,NA,NA,NA,NA
"206","RMB_2019-08-20",6.1992750783648,NA,NA,NA,43.3949255485536,NA,NA,NA,NA,NA,NA,86.7898510971072,NA,NA,223.173902821133,21.6974627742768,NA,NA,18.5978252350944,NA,NA,120.885864028114,NA,NA,15.498187695912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7934757052832,NA,6.1992750783648,NA,NA,NA,NA,NA,NA,9.29891261754721,NA,NA,NA,NA,15.498187695912,NA,NA,NA,NA,NA,18.5978252350944,NA,NA,NA,NA,NA,24.7971003134592,NA,NA,NA,NA,NA,139.483689263208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","RMB_2019-09-03",NA,NA,NA,NA,50.4855703816833,NA,NA,NA,NA,NA,NA,20.1942281526733,NA,NA,585.632616427527,20.1942281526733,NA,NA,30.29134222901,NA,NA,NA,NA,NA,10.0971140763367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.971140763367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1942281526733,NA,20.1942281526733,10.0971140763367,NA,NA,NA,NA,151.45671114505,NA,NA,NA,NA,NA,30.29134222901,NA,NA,NA,NA,NA,363.49610674812,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","RMB_2019-09-17",NA,NA,NA,NA,30.3950723155534,NA,NA,7.59876807888836,NA,NA,NA,NA,NA,NA,1284.19180533213,NA,NA,NA,2.46446532288271,NA,NA,227.963042366651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3889127099953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9938403944418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3889127099953,75.9876807888836,NA,NA,NA,NA,2.87520954336316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39339596864814,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","RMB_2019-10-01",37.6106077268794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2212154537588,37.6106077268794,NA,75.2212154537588,37.6106077268794,NA,NA,87.7580846960519,NA,NA,2206.48898664359,NA,NA,12.5368692422931,NA,NA,12.5368692422931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6106077268794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6106077268794,NA,NA,NA,NA,NA,4.17895641409771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178.46570877555,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","RMB_2019-10-15",80.3533474417364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0883368604341,NA,20.0883368604341,2149.45204406645,NA,NA,468.727860076796,NA,NA,1667.33195941603,NA,NA,NA,NA,NA,40.1766737208682,NA,NA,NA,NA,NA,NA,NA,60.2650105813023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.2650105813023,40.1766737208682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0883368604341,NA,NA,NA,NA,NA,50466.3662682684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","RVB_2014-08-21",NA,NA,NA,6.44526014700032,NA,NA,NA,NA,NA,NA,NA,19.335780441001,NA,NA,NA,6.44526014700032,NA,NA,25.7810405880013,NA,NA,6.44526014700032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.335780441001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44526014700032,NA,NA,NA,NA,NA,NA,NA,NA,51.5620811760026,1546.86243528008,NA,NA,NA,NA,NA,NA,6.44526014700032,NA,NA,NA,NA
"212","RVB_2014-09-10",NA,NA,NA,NA,29.3131285162415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.888827357314,NA,NA,58.6262570324831,29.3131285162415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3131285162415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.818156646174,7650.72654273904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","RVB_2014-09-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5807547552649,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8711321328973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5807547552649,NA,NA,NA,NA,NA,NA,NA,NA,52.9037737763243,1364.91736342917,NA,NA,NA,NA,NA,NA,5.29037737763243,NA,NA,NA,NA
"214","RVB_2014-10-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2691825175496,NA,NA,35.2691825175496,NA,NA,NA,387.961007693045,NA,70.5383650350991,NA,35.2691825175496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2691825175496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.114467833442,6489.52958322912,NA,NA,NA,NA,NA,NA,35.2691825175496,NA,NA,NA,NA
"215","RVB_2014-10-23",NA,NA,NA,18.1684244472138,NA,NA,NA,NA,NA,NA,NA,36.3368488944277,NA,NA,NA,NA,NA,NA,36.3368488944277,NA,NA,9.08421222360692,9.08421222360692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1684244472138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.347395577711,1744.16874693253,NA,NA,NA,NA,NA,NA,9.08421222360692,NA,NA,NA,NA
"216","RVB_2015-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1555888402729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34815131812123,NA,NA,NA,NA,NA,NA,NA,NA,949.200898687368,6574.09511313103,NA,117.185296134243,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","RVB_2015-08-18",NA,NA,NA,218.312325817631,NA,NA,NA,NA,NA,NA,NA,NA,11898.0217570609,NA,54.5780814544078,NA,NA,NA,242.190236453935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82226018180097,NA,NA,NA,NA,NA,NA,NA,NA,1255.29587345138,NA,NA,3.41113009090049,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","RVB_2015-09-01",NA,NA,NA,NA,2.81244838640695,NA,NA,NA,NA,NA,NA,39.3742774096973,NA,19.6871387048487,2.81244838640695,8.43734515922086,NA,NA,108.480152047125,NA,8.43734515922086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62489677281391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62489677281391,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83023179555974,NA,NA,NA,NA,NA,NA,NA,NA,11.2497935456278,573.739470827018,NA,24.508478795832,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","RVB_2015-09-15",NA,NA,NA,17.4893041681182,NA,NA,NA,NA,NA,NA,NA,NA,5176.83403376299,NA,34.9786083362364,NA,NA,NA,4420.42162849188,NA,NA,157.403737513064,NA,NA,34.9786083362364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4465208405911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.5848906304433,NA,NA,NA,NA,NA,NA,NA,NA,87.4465208405911,NA,NA,144.286759386975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","RVB_2015-10-01",NA,NA,NA,60.7761482398028,NA,NA,NA,NA,NA,NA,NA,NA,2467.51161853599,NA,24.3104592959211,NA,NA,NA,41.8680132318642,NA,NA,12.1552296479606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1552296479606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2069728639474,NA,NA,NA,NA,NA,NA,NA,NA,680.692860285792,NA,NA,33.7645267998905,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","RVB_2015-10-13",NA,NA,NA,26.145401564884,16.0894778860824,NA,NA,NA,NA,NA,NA,16.0894778860824,374.080360851417,NA,2.0111847357603,8.04473894304122,NA,NA,42.6439339734939,NA,6.03355420728091,6.03355420728091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.384016703025,NA,NA,NA,NA,NA,NA,NA,NA,28.1565863006443,NA,NA,29.4519256219814,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","RVB_2015-10-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6387.38250113934,38.9474542752399,155.78981710096,NA,NA,NA,11.5399864519229,NA,NA,NA,38.9474542752399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44249830649037,NA,NA,NA,NA,NA,NA,NA,NA,1947.372713762,NA,NA,226.472234118988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","RVB_2016-06-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.225684120866,4579.09311654679,NA,183.163724661871,NA,NA,NA,3663.27449323743,NA,NA,586.123918917989,NA,NA,36.6327449323743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6327449323743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.491173985614,1941.53548141584,NA,4322.66390202017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","RVB_2016-07-07",NA,NA,NA,NA,3966.66828194138,NA,NA,NA,NA,NA,NA,142800.05814989,483933.530396848,NA,NA,NA,NA,NA,76688.9201175333,NA,NA,NA,NA,NA,3966.66828194138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661.111380323563,NA,NA,NA,NA,NA,NA,NA,NA,111066.711894359,NA,NA,165277.845080891,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","RVB_2016-07-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.723648710759,4467.11326053109,NA,NA,NA,NA,NA,875.904560888449,NA,NA,21.8976140222112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.488070111056,NA,NA,40204.0193447798,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","RVB_2016-08-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6103.23124989036,NA,NA,NA,NA,NA,3974.19709295186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.935610462567,NA,NA,NA,NA,NA,NA,NA,NA,141.935610462567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.871220925133,NA,NA,26967.7659878876,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","RVB_2016-08-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,892.118934533056,NA,NA,NA,NA,NA,3695.92130020838,NA,NA,127.445562076151,NA,NA,127.445562076151,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.445562076151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.445562076151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7264.3970383406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","RVB_2016-08-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.467814032749,682.038639901462,9.21673837704679,NA,NA,NA,NA,654.388424770322,NA,NA,4.60836918852339,NA,NA,NA,41.4753226967106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3422762048977,NA,NA,1244.25968090132,4.60836918852339,NA,NA,NA,NA,NA,NA,NA,NA
"229","RVB_2017-08-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.299064599127,5853.53265113714,NA,NA,NA,NA,NA,837.380365371008,NA,NA,135.498440998545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4199376399418,NA,NA,NA,NA,NA,NA,NA,NA,243.897193797381,NA,NA,40.6495322995635,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","RVB_2017-08-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2906.31373070087,NA,NA,33.4059049505847,NA,NA,1018.88010099283,NA,NA,150.326572277631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7029524752923,NA,NA,NA,NA,250.544287129385,NA,NA,6.68118099011694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","RVB_2017-08-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8937528495084,692.05943151525,NA,2.90781273745903,2.90781273745903,NA,NA,264.610959108772,NA,NA,23.2625018996723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90781273745903,NA,2.90781273745903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90781273745903,NA,NA,5.81562547491807,NA,NA,NA,NA,NA,5.55127886242179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2051154496872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","RVB_2017-09-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3034929083806,943.841657849784,5.65174645419032,11.3034929083806,NA,NA,NA,51.996067378551,NA,NA,90.4279432670452,5.65174645419032,NA,5.65174645419032,NA,NA,NA,NA,NA,NA,NA,5.65174645419032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3034929083806,NA,NA,NA,NA,6.78209574502839,NA,NA,NA,NA,NA,NA,NA,NA,259.980336892755,NA,NA,4.06925744701703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","RVB_2018-08-08",NA,NA,NA,NA,3.08748502159042,NA,3.08748502159042,NA,NA,NA,NA,101.887005712484,524.872453670371,9.26245506477126,3.08748502159042,18.5249101295425,NA,NA,217.667694022125,NA,NA,18.5249101295425,NA,NA,15.4374251079521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17497004318084,NA,NA,NA,NA,NA,NA,3.08748502159042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.26245506477126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17497004318084,NA,NA,NA,3.08748502159042,NA,NA,13.8936825971569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","RVB_2018-08-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.549563603758,NA,NA,NA,16.549563603758,NA,NA,560.846322127355,NA,NA,4716.62562707103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.19420200208778,NA,NA,NA,NA,NA,NA,NA,NA,132.396508830064,NA,NA,34.9379676079336,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","RVB_2018-09-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9290923603765,1557.39566135365,NA,NA,43.7163694415059,NA,NA,217.707519818699,NA,NA,21.8581847207529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46454618018824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9290923603765,NA,NA,NA,NA,NA,1.96723662486776,NA,NA,NA,NA,NA,NA,NA,NA,76.5036465226353,NA,NA,5.90170987460329,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","RVB_2018-09-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9150004801913,2273.04008451367,NA,NA,NA,NA,NA,309.960011524592,NA,NA,25.8300009603827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10700004115926,NA,NA,NA,NA,NA,NA,NA,NA,891.135033133202,NA,NA,22.1400008231851,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","RVB_2018-10-10",NA,NA,NA,7.36741138762689,14.7348227752538,22.1022341628807,NA,NA,NA,NA,NA,14.7348227752538,1009.33536010488,NA,NA,14.7348227752538,NA,NA,119.159871139009,NA,NA,103.143759426776,NA,NA,7.36741138762689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36741138762689,NA,7.36741138762689,NA,NA,NA,10.2503114958287,NA,NA,NA,NA,NA,NA,NA,NA,618.862556560659,NA,NA,8.32837809036083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","RVB_2018-10-25",NA,NA,1.87835249378912,NA,9.39176246894558,NA,NA,NA,NA,NA,NA,5.63505748136735,276.117816587,1.87835249378912,16.905172444102,28.1752874068367,NA,NA,116.994526756008,NA,NA,22.5402299254694,NA,1.87835249378912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87835249378912,NA,NA,NA,NA,1.87835249378912,5.63505748136735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07334428216521,NA,NA,NA,NA,NA,1.87835249378912,NA,NA,33.8103448882041,NA,NA,4.83004926974344,NA,NA,NA,NA,NA,1.87835249378912,NA,NA,NA
"239","RVB_2019-08-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6281697746577,1974.80291957879,NA,7.31408488732887,NA,NA,NA,2.35938222171899,NA,NA,7.31408488732887,NA,NA,7.31408488732887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83125866606279,NA,NA,NA,NA,NA,NA,NA,NA,775.29299805686,NA,NA,6.13439377646937,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","RVB_2019-08-21",3.78631316920156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9315658460078,897.356221100769,NA,NA,NA,NA,NA,33.7104011193429,NA,NA,7.57262633840311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39700884165342,NA,NA,NA,NA,NA,NA,NA,NA,30.2905053536124,NA,NA,20.8857919978537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","RVB_2019-09-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9090943089957,846.204706100045,4.47727357724892,NA,NA,NA,NA,11.4170476219847,NA,NA,4.47727357724892,4.47727357724892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47727357724892,NA,NA,NA,NA,3.35795518293669,NA,NA,NA,NA,NA,NA,NA,NA,17.9090943089957,NA,NA,16.7897759146834,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","RVB_2019-09-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6264791294999,296.722259543248,2.10441318824999,2.10441318824999,4.20882637649997,NA,NA,0.701471062749995,NA,NA,35.7750242002498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.0279824592496,NA,NA,NA,NA,2.10441318824999,NA,NA,NA,NA,NA,NA,NA,NA,42.0882637649997,NA,NA,4.06853216394997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","RVB_2019-10-02",0.450586977978011,NA,NA,1.80234791191204,1.35176093393403,0.450586977978011,NA,NA,NA,NA,NA,1.80234791191204,73.8962643883938,0.450586977978011,0.901173955956022,NA,NA,NA,1.05300217679644,NA,NA,20.2764140090105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450586977978011,NA,NA,NA,0.450586977978011,NA,NA,NA,0.450586977978011,NA,NA,NA,0.450586977978011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450586977978011,NA,0.901173955956022,NA,2.70352186786807,NA,NA,NA,0.416303186175336,NA,NA,NA,NA,NA,NA,NA,NA,1.35176093393403,NA,NA,0.661187413337299,NA,NA,0.450586977978011,NA,NA,NA,NA,NA,NA
"244","RVB_2019-10-16",NA,NA,NA,NA,1.37254015616901,NA,NA,NA,NA,NA,0.578781993565244,8.23524093701404,248.42976826659,NA,NA,2.74508031233801,NA,NA,16.2058958198268,NA,NA,20.5881023425351,NA,NA,2.74508031233801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37254015616901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37254015616901,NA,2.74508031233801,1.37254015616901,NA,NA,NA,NA,0.92605118970439,NA,NA,NA,NA,NA,NA,NA,NA,35.6860440603942,NA,NA,0.231512797426098,NA,NA,NA,NA,NA,NA,NA,NA,NA
