,PhysicalDataID,Date,Year,Month,DateTime,Time,StationCode,WeatherCode,Tide,WaterTemp,Secchi,EC,SpCnd,pH,DO,Turbidity,ConditionCode,FieldComments,LabComments,FlowMeterSpeed,SetTime,StartMeter,EndMeter,Flowdiff,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,OrganismID,Classification,Organism,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,TaxonName,TaxonRank,CommonName,LifeStage,Count,CPUE
3706,859,3/24/2015,2015,3,3/24/2015 7:56,11:56:00,STTD,CLD,NA,18.1,0.23,830,NA,7.92,8.04,51.1,1,,,Low,5,675448,678000,2552,15,3,14,1,5,25,Calanoids,Eurytemora affinis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Temoridae,Eurytemora,affinis,Eurytemora affinis,Species,Eurytemora affinis,adult,6,0.208
3707,859,3/24/2015,2015,3,3/24/2015 7:56,11:56:00,STTD,CLD,NA,18.1,0.23,830,NA,7.92,8.04,51.1,1,,,Low,5,675448,678000,2552,15,3,14,1,5,26,Calanoids,Eurytemora affinis copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Temoridae,Eurytemora,affinis,Eurytemora affinis,Species,Eurytemora affinis,copepodid,20,0.693
3708,859,3/24/2015,2015,3,3/24/2015 7:56,11:56:00,STTD,CLD,NA,18.1,0.23,830,NA,7.92,8.04,51.1,1,,,Low,5,675448,678000,2552,15,3,14,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,68,2.358
3709,859,3/24/2015,2015,3,3/24/2015 7:56,11:56:00,STTD,CLD,NA,18.1,0.23,830,NA,7.92,8.04,51.1,1,,,Low,5,675448,678000,2552,15,3,14,1,5,37,Cladocera,Daphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Daphnia,NA,Daphnia sp.,Genus,Daphnia,NA,1,0.035
3710,859,3/24/2015,2015,3,3/24/2015 7:56,11:56:00,STTD,CLD,NA,18.1,0.23,830,NA,7.92,8.04,51.1,1,,,Low,5,675448,678000,2552,15,3,14,1,5,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,39,1.352
3711,859,3/24/2015,2015,3,3/24/2015 7:56,11:56:00,STTD,CLD,NA,18.1,0.23,830,NA,7.92,8.04,51.1,1,,,Low,5,675448,678000,2552,15,3,14,1,5,42,Cladocera,Juvenile Daphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Daphnia,NA,Daphnia sp.,Genus,Daphnia,juvenile,1,0.035
3712,859,3/24/2015,2015,3,3/24/2015 7:56,11:56:00,STTD,CLD,NA,18.1,0.23,830,NA,7.92,8.04,51.1,1,,,Low,5,675448,678000,2552,15,3,14,1,5,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,2,0.069
3713,1071,4/30/2015,2015,4,4/30/2015 4:16,8:16:00,STTD,CLR,NA,20.3,0.19,663,NA,8.25,6.08,64.5,1,"Ebb tide, from the trap",,Low,5,662261,664000,1739,5,1,3,1,3,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,24,1.221
3714,1071,4/30/2015,2015,4,4/30/2015 4:16,8:16:00,STTD,CLR,NA,20.3,0.19,663,NA,8.25,6.08,64.5,1,"Ebb tide, from the trap",,Low,5,662261,664000,1739,5,1,3,1,3,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,77,3.918
3715,1071,4/30/2015,2015,4,4/30/2015 4:16,8:16:00,STTD,CLR,NA,20.3,0.19,663,NA,8.25,6.08,64.5,1,"Ebb tide, from the trap",,Low,5,662261,664000,1739,5,1,3,1,5,10,Cyclopoids,Acanthocyclops vernalis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Acanthocyclops,vernalis,Acanthocyclops vernalis,Species,Acanthocyclops vernalis,adult,1,0.051
3716,1071,4/30/2015,2015,4,4/30/2015 4:16,8:16:00,STTD,CLR,NA,20.3,0.19,663,NA,8.25,6.08,64.5,1,"Ebb tide, from the trap",,Low,5,662261,664000,1739,5,1,3,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,1,0.051
3717,1070,4/29/2015,2015,4,4/29/2015 4:24,8:24:00,SHR,CLR,NA,20.95,1.2,130,NA,7.93,8.35,7.8,1,,,Low,5,664291,667000,2709,10,2,3,1,3,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,98,3.201
3718,1070,4/29/2015,2015,4,4/29/2015 4:24,8:24:00,SHR,CLR,NA,20.95,1.2,130,NA,7.93,8.35,7.8,1,,,Low,5,664291,667000,2709,10,2,3,1,3,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,10,0.327
3719,1070,4/29/2015,2015,4,4/29/2015 4:24,8:24:00,SHR,CLR,NA,20.95,1.2,130,NA,7.93,8.35,7.8,1,,,Low,5,664291,667000,2709,10,2,3,1,5,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,14,0.457
3720,1070,4/29/2015,2015,4,4/29/2015 4:24,8:24:00,SHR,CLR,NA,20.95,1.2,130,NA,7.93,8.35,7.8,1,,,Low,5,664291,667000,2709,10,2,3,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,53,1.731
3721,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,3,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,417,61.803
3722,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,3,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,45,6.669
3723,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,9,Cyclopoids,Acanthocyclops vernalis copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Acanthocyclops,vernalis,Acanthocyclops vernalis,Species,Acanthocyclops vernalis,copepodid,22,3.261
3724,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,10,Cyclopoids,Acanthocyclops vernalis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Acanthocyclops,vernalis,Acanthocyclops vernalis,Species,Acanthocyclops vernalis,adult,7,1.037
3725,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,21,Calanoids,Diaptomus spp.,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Diaptomus,NA,Diaptomus sp.,Genus,Diaptomus sp.,NA,2,0.296
3726,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,22,Calanoids,Diaptomus copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Diaptomus,NA,Diaptomus sp.,Genus,Diaptomus sp.,copepodid,2,0.296
3727,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,1,0.148
3728,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,25,Calanoids,Eurytemora affinis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Temoridae,Eurytemora,affinis,Eurytemora affinis,Species,Eurytemora affinis,adult,1,0.148
3729,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,27,Calanoids,Sinocalanus doerrii adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Centropagidae,Sinocalanus,doerrii,Sinocalanus doerrii,Species,Sinocalanus doerrii,adult,2,0.296
3730,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,12,1.779
3731,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,1,0.148
3732,1056,4/16/2015,2015,4,4/16/2015 4:40,8:40:00,STTD,CLR,NA,16.53,0.2,696,NA,8.41,8.32,73.8,1,"150 start meter ""66991"" threw off count.  Fixed 1/22/18 J. Jenkins",,Low,5,669991,670588,597,30,6,3,1,5,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,2,0.296
3733,1054,4/17/2015,2015,4,4/17/2015 5:15,9:15:00,SHR,CLR,NA,17.52,2.19,165,NA,8.17,9.51,5.7,1,,,Low,5,967000,967331,331,10,2,3,1,3,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,193,51.592
3734,1054,4/17/2015,2015,4,4/17/2015 5:15,9:15:00,SHR,CLR,NA,17.52,2.19,165,NA,8.17,9.51,5.7,1,,,Low,5,967000,967331,331,10,2,3,1,3,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,14,3.742
3735,1054,4/17/2015,2015,4,4/17/2015 5:15,9:15:00,SHR,CLR,NA,17.52,2.19,165,NA,8.17,9.51,5.7,1,,,Low,5,967000,967331,331,10,2,3,1,5,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,7,1.871
3736,1054,4/17/2015,2015,4,4/17/2015 5:15,9:15:00,SHR,CLR,NA,17.52,2.19,165,NA,8.17,9.51,5.7,1,,,Low,5,967000,967331,331,10,2,3,1,5,16,Cyclopoids,Limnoithona tetraspina,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopettidae,Limnoithona,tetraspina,Limnoithona tetraspina,Species,Limnoithona tetraspina,NA,1,0.267
3737,1054,4/17/2015,2015,4,4/17/2015 5:15,9:15:00,SHR,CLR,NA,17.52,2.19,165,NA,8.17,9.51,5.7,1,,,Low,5,967000,967331,331,10,2,3,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,39,10.425
3738,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,3,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,343,98.312
3739,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,3,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,17,4.873
3740,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,5,9,Cyclopoids,Acanthocyclops vernalis copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Acanthocyclops,vernalis,Acanthocyclops vernalis,Species,Acanthocyclops vernalis,copepodid,8,0.344
3741,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,5,10,Cyclopoids,Acanthocyclops vernalis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Acanthocyclops,vernalis,Acanthocyclops vernalis,Species,Acanthocyclops vernalis,adult,7,0.301
3742,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,5,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,1,0.043
3743,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,5,24,Calanoids,Pseudodiaptomus forbesi copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,copepodid,1,0.043
3744,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,29,1.247
3745,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,5,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,1,0.043
3746,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,5,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,5,0.215
3747,860,4/2/2015,2015,4,4/2/2015 5:28,9:28:00,STTD,CLR,NA,17.8,0.13,669,NA,7.99,7.16,NA,1,"Windy, ebb tide",,Low,5,672942,675000,2058,20,4,20,1,5,46,Harpacticoids,Harpacticoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Harpacticoida,Order,Harpacticoid,NA,2,0.086
3748,861,4/3/2015,2015,4,4/3/2015 5:37,9:37:00,SHR,CLR,NA,17.02,1,160,NA,8,9.53,9.3,1,jet boat used,,Low,5,670722,673000,2278,10,2,3,1,3,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,98,3.806
3749,861,4/3/2015,2015,4,4/3/2015 5:37,9:37:00,SHR,CLR,NA,17.02,1,160,NA,8,9.53,9.3,1,jet boat used,,Low,5,670722,673000,2278,10,2,3,1,3,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,32,1.243
3750,861,4/3/2015,2015,4,4/3/2015 5:37,9:37:00,SHR,CLR,NA,17.02,1,160,NA,8,9.53,9.3,1,jet boat used,,Low,5,670722,673000,2278,10,2,3,1,5,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,8,0.311
3751,861,4/3/2015,2015,4,4/3/2015 5:37,9:37:00,SHR,CLR,NA,17.02,1,160,NA,8,9.53,9.3,1,jet boat used,,Low,5,670722,673000,2278,10,2,3,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,33,1.282
3752,861,4/3/2015,2015,4,4/3/2015 5:37,9:37:00,SHR,CLR,NA,17.02,1,160,NA,8,9.53,9.3,1,jet boat used,,Low,5,670722,673000,2278,10,2,3,1,5,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,1,0.039
3753,861,4/3/2015,2015,4,4/3/2015 5:37,9:37:00,SHR,CLR,NA,17.02,1,160,NA,8,9.53,9.3,1,jet boat used,,Low,5,670722,673000,2278,10,2,3,1,5,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,2,0.078
3754,1076,5/19/2015,2015,5,5/19/2015 4:55,8:55:00,SHR,CLD,NA,18.64,0.2,114,130,8,8.81,7.7,1,,,Low,5,657040,660000,2960,20,4,20,1,4,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,306,45.735
3755,1076,5/19/2015,2015,5,5/19/2015 4:55,8:55:00,SHR,CLD,NA,18.64,0.2,114,130,8,8.81,7.7,1,,,Low,5,657040,660000,2960,20,4,20,1,4,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,4,0.598
3756,1076,5/19/2015,2015,5,5/19/2015 4:55,8:55:00,SHR,CLD,NA,18.64,0.2,114,130,8,8.81,7.7,1,,,Low,5,657040,660000,2960,20,4,20,1,5,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,36,1.076
3757,1076,5/19/2015,2015,5,5/19/2015 4:55,8:55:00,SHR,CLD,NA,18.64,0.2,114,130,8,8.81,7.7,1,,,Low,5,657040,660000,2960,20,4,20,1,5,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,4,0.12
3758,1076,5/19/2015,2015,5,5/19/2015 4:55,8:55:00,SHR,CLD,NA,18.64,0.2,114,130,8,8.81,7.7,1,,,Low,5,657040,660000,2960,20,4,20,1,5,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,2,0.06
3759,1076,5/19/2015,2015,5,5/19/2015 4:55,8:55:00,SHR,CLD,NA,18.64,0.2,114,130,8,8.81,7.7,1,,,Low,5,657040,660000,2960,20,4,20,1,5,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,3,0.09
3760,1076,5/19/2015,2015,5,5/19/2015 4:55,8:55:00,SHR,CLD,NA,18.64,0.2,114,130,8,8.81,7.7,1,,,Low,5,657040,660000,2960,20,4,20,1,5,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,2,0.06
3761,1076,5/19/2015,2015,5,5/19/2015 4:55,8:55:00,SHR,CLD,NA,18.64,0.2,114,130,8,8.81,7.7,1,,,Low,5,657040,660000,2960,20,4,20,1,5,46,Harpacticoids,Harpacticoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Harpacticoida,Order,Harpacticoid,NA,2,0.06
3762,1074,5/18/2015,2015,5,5/18/2015 5:26,9:26:00,STTD,CLD,NA,17.6,0.15,255,297,8.22,8.24,90.1,1,,,Low,5,659978,662000,2022,5,1,3,1,3,1,Microzooplankton & Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,4,0.175
3763,1074,5/18/2015,2015,5,5/18/2015 5:26,9:26:00,STTD,CLD,NA,17.6,0.15,255,297,8.22,8.24,90.1,1,,,Low,5,659978,662000,2022,5,1,3,1,3,3,Microzooplankton & Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,291,12.734
3764,1074,5/18/2015,2015,5,5/18/2015 5:26,9:26:00,STTD,CLD,NA,17.6,0.15,255,297,8.22,8.24,90.1,1,,,Low,5,659978,662000,2022,5,1,3,1,3,6,Microzooplankton & Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,0.044
3765,1074,5/18/2015,2015,5,5/18/2015 5:26,9:26:00,STTD,CLD,NA,17.6,0.15,255,297,8.22,8.24,90.1,1,,,Low,5,659978,662000,2022,5,1,3,1,5,16,Cyclopoids,Limnoithona tetraspina,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopettidae,Limnoithona,tetraspina,Limnoithona tetraspina,Species,Limnoithona tetraspina,NA,1,0.044
