"","Date","Year","Month","DateTime","Time","StationCode","WaterTemp","Secchi","EC","SpCnd","pH","DO","Turbidity","FlowMeterSpeed","StartMeter","EndMeter","VolMeso","SubMeso","VolMicro","SubMicro","Subsample","OrganismID","Classification","Organism","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Genus","Species","TaxonName","TaxonRank","CommonName","LifeStage","Count","CPUEZoop","WYType","FlowPulseType","NetFlowDays","SamplePeriod","Region"
"2547","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,64,"Calanoids","Calanoid copepodids","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,NA,NA,NA,"Calanoida","Order","Calanoid","copepodid",1,10.7852411869078,"BN","MA-SR",19,"During","SHR"
"2548","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,80,"Calanoids","Skistodiaptomus pallidus adult","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,"Diaptomidae","Skistodiaptomus","pallidus","Skistodiaptomus pallidus","Species","Skistodiaptomus pallidus","adult",1,10.7852411869078,"BN","MA-SR",19,"During","SHR"
"2549","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,43,"Cladocera","Alona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Alona",NA,"Alona sp.","Genus","Alona sp.",NA,1,10.7852411869078,"BN","MA-SR",19,"During","SHR"
"2550","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,35,"Cladocera","Bosmina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Bosminidae","Bosmina","longirostris","Bosmina longirostris","Species","Bosmina longirostris",NA,21,226.490064925063,"BN","MA-SR",19,"During","SHR"
"2551","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,36,"Cladocera","Ceriodaphnia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Ceriodaphnia",NA,"Ceriodaphnia sp.","Genus","Ceriodaphnia sp.",NA,1,10.7852411869078,"BN","MA-SR",19,"During","SHR"
"2552","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,38,"Cladocera","Chydorus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Chydorus",NA,"Chydorus sp.","Genus","Chydorus sp.",NA,2,21.5704823738155,"BN","MA-SR",19,"During","SHR"
"2553","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,37,"Cladocera","Daphnia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Daphnia",NA,"Daphnia sp.","Genus","Daphnia",NA,3,32.3557235607233,"BN","MA-SR",19,"During","SHR"
"2554","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,41,"Cladocera","Diaphanosoma","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Ctenopoda",NA,"Sididae","Diaphanosoma",NA,"Diaphanosoma sp.","Genus","Diaphanosoma sp.",NA,4,43.1409647476311,"BN","MA-SR",19,"During","SHR"
"2555","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,102,"Cladocera","Disparalona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Disparalona",NA,"Disparalona sp.","Genus","Disparalona sp.",NA,6,64.7114471214466,"BN","MA-SR",19,"During","SHR"
"2556","2016-07-18","2016",7,"7/18/2016 4:25","8:25:00","SHR",19.86,NA,82,91,6.87,9.38,7.8,"Regular",63000,63817,79,1.7,79,1.7,1,95,"Cladocera","Monospilus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Monospilus",NA,"Monospilus sp.","Genus","Monospilus sp.",NA,7,75.4966883083544,"BN","MA-SR",19,"During","SHR"
"2557","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,1,"Microzooplankton_Nauplii","Rotifers","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rotifera","Phylum","Rotifer",NA,315,8721.05681235358,"BN","MA-SR",19,"Before","Upstream"
"2558","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,3,"Microzooplankton_Nauplii","Copepod nauplii","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Copepoda","Subclass","Copepod","nauplius",6,166.115367854354,"BN","MA-SR",19,"Before","Upstream"
"2559","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,8,"Cyclopoids","Cyclopoid copepodid","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Cyclopoida","Order","Cyclopoid","copepodid",158,19684.6710907409,"BN","MA-SR",19,"Before","Upstream"
"2560","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,10,"Cyclopoids","Acanthocyclops vernalis adult","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,"Cyclopidae","Acanthocyclops","vernalis","Acanthocyclops vernalis","Species","Acanthocyclops vernalis","adult",1,124.586525890765,"BN","MA-SR",19,"Before","Upstream"
"2561","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,81,"Calanoids","Leptodiaptomus siciloides","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,"Diaptomidae","Leptodiaptomus","siciloides","Leptodiaptomus siciloides","Species","Leptodiaptomus siciloides",NA,2,249.173051781531,"BN","MA-SR",19,"Before","Upstream"
"2562","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,35,"Cladocera","Bosmina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Bosminidae","Bosmina","longirostris","Bosmina longirostris","Species","Bosmina longirostris",NA,5,622.932629453827,"BN","MA-SR",19,"Before","Upstream"
"2563","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,36,"Cladocera","Ceriodaphnia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Ceriodaphnia",NA,"Ceriodaphnia sp.","Genus","Ceriodaphnia sp.",NA,9,1121.27873301689,"BN","MA-SR",19,"Before","Upstream"
"2564","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,41,"Cladocera","Diaphanosoma","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Ctenopoda",NA,"Sididae","Diaphanosoma",NA,"Diaphanosoma sp.","Genus","Diaphanosoma sp.",NA,6,747.519155344592,"BN","MA-SR",19,"Before","Upstream"
"2565","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,102,"Cladocera","Disparalona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Disparalona",NA,"Disparalona sp.","Genus","Disparalona sp.",NA,1,124.586525890765,"BN","MA-SR",19,"Before","Upstream"
"2566","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,43,"Cladocera","Alona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Alona",NA,"Alona sp.","Genus","Alona sp.",NA,1,124.586525890765,"BN","MA-SR",19,"Before","Upstream"
"2567","2016-07-08","2016",7,"7/8/2016 5:15","9:15:00","RCS",24.56,0.23,932,940,8.01,4.71,28.4,"Low",971721,973000,72,0.04,72,0.18,1,99,"Cladocera","Moina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Moinidae","Moina",NA,"Moina sp.","Genus","Moina sp.",NA,49,6104.73976864751,"BN","MA-SR",19,"Before","Upstream"
"2568","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,1,"Microzooplankton_Nauplii","Rotifers","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rotifera","Phylum","Rotifer",NA,156,488.74146804943,"BN","MA-SR",19,"During","Upstream"
"2569","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,3,"Microzooplankton_Nauplii","Copepod nauplii","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Copepoda","Subclass","Copepod","nauplius",10,31.3295812852199,"BN","MA-SR",19,"During","Upstream"
"2570","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,6,"Microzooplankton_Nauplii","Ostracods","Arthropoda","Crustacea","Ostracoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ostracoda","Class","Ostracod",NA,17,53.2602881848738,"BN","MA-SR",19,"During","Upstream"
"2571","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,7,"Cyclopoids","Cyclopoid adult","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Cyclopoida","Order","Cyclopoid","adult",5,39.7644685543175,"BN","MA-SR",19,"During","Upstream"
"2572","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,8,"Cyclopoids","Cyclopoid copepodid","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Cyclopoida","Order","Cyclopoid","copepodid",29,230.633917615042,"BN","MA-SR",19,"During","Upstream"
"2573","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,64,"Calanoids","Calanoid copepodids","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,NA,NA,NA,"Calanoida","Order","Calanoid","copepodid",5,39.7644685543175,"BN","MA-SR",19,"During","Upstream"
"2574","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,43,"Cladocera","Alona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Alona",NA,"Alona sp.","Genus","Alona sp.",NA,35,278.351279880223,"BN","MA-SR",19,"During","Upstream"
"2575","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,35,"Cladocera","Bosmina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Bosminidae","Bosmina","longirostris","Bosmina longirostris","Species","Bosmina longirostris",NA,6,47.717362265181,"BN","MA-SR",19,"During","Upstream"
"2576","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,39,"Cladocera","Camptocercus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Eurycercidae","Camptocercus",NA,"Camptocercus sp.","Genus","Camptocercus sp.",NA,2,15.905787421727,"BN","MA-SR",19,"During","Upstream"
"2577","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,36,"Cladocera","Ceriodaphnia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Ceriodaphnia",NA,"Ceriodaphnia sp.","Genus","Ceriodaphnia sp.",NA,40,318.11574843454,"BN","MA-SR",19,"During","Upstream"
"2578","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,38,"Cladocera","Chydorus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Chydorus",NA,"Chydorus sp.","Genus","Chydorus sp.",NA,18,143.152086795543,"BN","MA-SR",19,"During","Upstream"
"2579","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,41,"Cladocera","Diaphanosoma","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Ctenopoda",NA,"Sididae","Diaphanosoma",NA,"Diaphanosoma sp.","Genus","Diaphanosoma sp.",NA,15,119.293405662953,"BN","MA-SR",19,"During","Upstream"
"2580","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,44,"Cladocera","Ilyocryptus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Ilyocryptidae","Ilyocryptus",NA,"Ilyocryptus sp.","Genus","Ilyocryptus sp.",NA,15,119.293405662953,"BN","MA-SR",19,"During","Upstream"
"2581","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,86,"Cladocera","Kurzia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Kurzia",NA,"Kurzia sp.","Genus","Kurzia sp.",NA,11,87.4818308194986,"BN","MA-SR",19,"During","Upstream"
"2582","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,87,"Cladocera","Leydigia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Leydigia",NA,"Leydigia sp.","Genus","Leydigia sp.",NA,2,15.905787421727,"BN","MA-SR",19,"During","Upstream"
"2583","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,99,"Cladocera","Moina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Moinidae","Moina",NA,"Moina sp.","Genus","Moina sp.",NA,5,39.7644685543175,"BN","MA-SR",19,"During","Upstream"
"2584","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,45,"Cladocera","Macrothrix","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Macrothricidae","Macrothrix",NA,"Macrothrix sp.","Genus","Macrothrix sp.",NA,10,79.5289371086351,"BN","MA-SR",19,"During","Upstream"
"2585","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,95,"Cladocera","Monospilus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Monospilus",NA,"Monospilus sp.","Genus","Monospilus sp.",NA,5,39.7644685543175,"BN","MA-SR",19,"During","Upstream"
"2586","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,89,"Cladocera","Pleuroxus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Pleuroxus",NA,"Pleuroxus sp.","Genus","Pleuroxus sp.",NA,3,23.8586811325905,"BN","MA-SR",19,"During","Upstream"
"2587","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,103,"Cladocera","Simocephalus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Simocephalus",NA,"Simocephalus sp.","Genus","Simocephalus sp.",NA,4,31.811574843454,"BN","MA-SR",19,"During","Upstream"
"2588","2016-07-20","2016",7,"7/20/2016 5:37","9:37:00","RCS",24.25,0.34,551,559,7.66,3.74,23.3,"Low",965815,966500,80,1.3,80,3.3,1,100,"Cladocera","Sida","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Ctenopoda",NA,"Sididae","Sida",NA,"Sida sp.","Genus","Sida sp.",NA,5,39.7644685543175,"BN","MA-SR",19,"During","Upstream"
"2589","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,1,"Microzooplankton_Nauplii","Rotifers","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rotifera","Phylum","Rotifer",NA,495,74431.7145526595,"BN","MA-SR",19,"During","Upstream"
"2590","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,3,"Microzooplankton_Nauplii","Copepod nauplii","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Copepoda","Subclass","Copepod","nauplius",26,3909.54460276595,"BN","MA-SR",19,"During","Upstream"
"2591","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,6,"Microzooplankton_Nauplii","Ostracods","Arthropoda","Crustacea","Ostracoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ostracoda","Class","Ostracod",NA,2,300.734200212765,"BN","MA-SR",19,"During","Upstream"
"2592","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,8,"Cyclopoids","Cyclopoid copepodid","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Cyclopoida","Order","Cyclopoid","copepodid",98,2105.13940148936,"BN","MA-SR",19,"During","Upstream"
"2593","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,64,"Calanoids","Calanoid copepodids","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,NA,NA,NA,"Calanoida","Order","Calanoid","copepodid",2,42.9620286018236,"BN","MA-SR",19,"During","Upstream"
"2594","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,23,"Calanoids","Pseudodiaptomus forbesi adult","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Gymnoplea","Calanoida",NA,NA,NA,"Pseudodiaptomidae","Pseudodiaptomus","forbesi","Pseudodiaptomus forbesi","Species","Pseudodiaptomus forbesi","adult",2,42.9620286018236,"BN","MA-SR",19,"During","Upstream"
"2595","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,35,"Cladocera","Bosmina","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Bosminidae","Bosmina","longirostris","Bosmina longirostris","Species","Bosmina longirostris",NA,42,902.202600638297,"BN","MA-SR",19,"During","Upstream"
"2596","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,36,"Cladocera","Ceriodaphnia","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Daphniidae","Ceriodaphnia",NA,"Ceriodaphnia sp.","Genus","Ceriodaphnia sp.",NA,23,494.063328920972,"BN","MA-SR",19,"During","Upstream"
"2597","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,39,"Cladocera","Camptocercus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Eurycercidae","Camptocercus",NA,"Camptocercus sp.","Genus","Camptocercus sp.",NA,1,21.4810143009118,"BN","MA-SR",19,"During","Upstream"
"2598","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,41,"Cladocera","Diaphanosoma","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Ctenopoda",NA,"Sididae","Diaphanosoma",NA,"Diaphanosoma sp.","Genus","Diaphanosoma sp.",NA,20,429.620286018237,"BN","MA-SR",19,"During","Upstream"
"2599","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,43,"Cladocera","Alona","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Chydoridae","Alona",NA,"Alona sp.","Genus","Alona sp.",NA,4,85.9240572036473,"BN","MA-SR",19,"During","Upstream"
"2600","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,44,"Cladocera","Ilyocryptus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",NA,NA,"Diplostraca","Cladocera","Anomopoda",NA,"Ilyocryptidae","Ilyocryptus",NA,"Ilyocryptus sp.","Genus","Ilyocryptus sp.",NA,7,150.367100106383,"BN","MA-SR",19,"During","Upstream"
"2601","2016-07-19","2016",7,"7/19/2016 5:47","9:47:00","LIS",23.13,0.3,614,637,8.12,5.99,36.6,"Regular",967251,967995,59,0.7,59,0.1,1,46,"Harpacticoids","Harpacticoids","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Harpacticoida","Order","Harpacticoid",NA,3,64.4430429027355,"BN","MA-SR",19,"During","Upstream"
"2602","2016-07-19","2016",7,"7/19/2016 5:59","9:59:00","STTD",22.86,0.24,735,766,8.1,7.04,57.9,"Regular",970000,971737,106,0.1,106,0.1,1,1,"Microzooplankton_Nauplii","Rotifers","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rotifera","Phylum","Rotifer",NA,562,65030.352861722,"BN","MA-SR",19,"During","Upstream"
"2603","2016-07-19","2016",7,"7/19/2016 5:59","9:59:00","STTD",22.86,0.24,735,766,8.1,7.04,57.9,"Regular",970000,971737,106,0.1,106,0.1,1,3,"Microzooplankton_Nauplii","Copepod nauplii","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Copepoda","Subclass","Copepod","nauplius",30,3471.37114920224,"BN","MA-SR",19,"During","Upstream"
"2604","2016-07-19","2016",7,"7/19/2016 5:59","9:59:00","STTD",22.86,0.24,735,766,8.1,7.04,57.9,"Regular",970000,971737,106,0.1,106,0.1,1,6,"Microzooplankton_Nauplii","Ostracods","Arthropoda","Crustacea","Ostracoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ostracoda","Class","Ostracod",NA,1,115.712371640075,"BN","MA-SR",19,"During","Upstream"
"2605","2016-07-19","2016",7,"7/19/2016 5:59","9:59:00","STTD",22.86,0.24,735,766,8.1,7.04,57.9,"Regular",970000,971737,106,0.1,106,0.1,1,7,"Cyclopoids","Cyclopoid adult","Arthropoda","Crustacea","Hexanauplia","Copepoda","Neocopepoda","Podoplea","Cyclopoida",NA,NA,NA,NA,NA,NA,"Cyclopoida","Order","Cyclopoid","adult",17,1967.11031788127,"BN","MA-SR",19,"During","Upstream"
